combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 20, 22, 27, 30, 40]",5.816666666666667,0.5,default,142,4,37,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,1.0,1.1,0.0,1.0
"[3, 18, 19, 22, 30, 40]",5.983333333333333,0.5,default,132,4,37,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,1.0,1.05,0.0,1.0
"[8, 15, 18, 19, 22, 40]",5.816666666666667,0.5,default,122,4,32,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,1.0,1.05,0.0,1.0
"[8, 10, 17, 19, 22, 40]",5.983333333333333,0.5,default,116,4,32,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[3, 15, 22, 23, 30, 40]",5.983333333333333,0.5,default,133,3,37,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,1.0,1.05,0.0,1.0
"[1, 3, 5, 6, 30, 40]",3.7333333333333334,0.5,default,85,3,39,0,"{0: 4, 2: 1, 3: 1}",2,1.0,0.9,0.0,1.0
"[3, 9, 22, 27, 37, 40]",6.233333333333333,0.5,default,138,2,37,0,"{0: 2, 2: 2, 3: 2}",2,1.0,1.1,0.0,1.0
"[13, 22, 26, 27, 31, 40]",5.083333333333334,0.5,default,159,3,27,0,"{1: 1, 2: 3, 3: 2}",2,1.0,0.9500000000000001,0.0,1.0
"[1, 11, 18, 19, 39, 40]",5.233333333333333,0.5,default,128,2,39,0,"{0: 1, 1: 3, 3: 2}",2,1.0,1.05,0.0,1.0
"[3, 18, 29, 31, 35, 40]",5.250000000000001,0.5,default,156,2,37,0,"{0: 1, 1: 1, 2: 1, 3: 3}",3,1.0,0.9,0.0,1.0
"[18, 19, 22, 35, 39, 40]",5.166666666666668,0.5,default,173,3,22,0,"{1: 2, 2: 1, 3: 3}",1,1.0,0.9,0.0,1.0
"[19, 29, 35, 38, 39, 40]",3.7333333333333334,0.5,default,200,2,21,0,"{1: 1, 2: 1, 3: 4}",2,1.0,0.85,0.0,1.0
"[1, 9, 16, 18, 20, 23]",4.916666666666668,0.5,default,87,3,22,0,"{0: 2, 1: 3, 2: 1}",1,1.0,0.9,0.0,1.0
"[4, 5, 11, 13, 18, 22]",4.500000000000001,0.5,default,73,3,18,0,"{0: 2, 1: 3, 2: 1}",3,1.0,0.825,0.0,1.0
"[1, 3, 19, 21, 26, 31]",6.4,0.5,default,101,1,30,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,1.0,0.95,0.0,1.0
"[5, 11, 20, 26, 27, 30]",5.983333333333333,0.5,default,119,3,25,0,"{0: 1, 1: 2, 2: 3}",2,1.0,1.1,0.0,1.0
"[3, 5, 13, 18, 23, 34]",5.000000000000001,0.5,default,96,2,31,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,1.0,0.9,0.0,1.0
"[8, 9, 13, 18, 26, 28]",4.816666666666667,0.5,default,102,4,20,0,"{0: 2, 1: 2, 2: 2}",1,1.0,1.05,0.0,1.0
"[3, 5, 9, 17, 25, 31]",4.300000000000001,0.5,default,90,0,28,0,"{0: 3, 1: 1, 2: 1, 3: 1}",4,1.0,0.7999999999999999,0.0,1.0
"[1, 10, 12, 13, 15, 23]",5.083333333333334,0.5,default,74,2,22,0,"{0: 2, 1: 3, 2: 1}",2,1.0,0.85,0.0,1.0
"[3, 5, 10, 21, 26, 37]",6.4,0.5,default,102,2,34,0,"{0: 3, 2: 2, 3: 1}",3,1.0,1.1,0.0,1.0
"[16, 17, 20, 22, 23, 35]",4.983333333333333,0.5,default,133,3,19,0,"{1: 3, 2: 2, 3: 1}",2,1.0,0.9749999999999999,0.0,1.0
"[3, 6, 7, 10, 14, 21]",3.4833333333333334,0.5,default,61,3,18,0,"{0: 4, 1: 1, 2: 1}",2,1.0,0.825,0.0,1.0
"[1, 2, 8, 12, 22, 32]",5.166666666666668,0.5,default,77,5,31,0,"{0: 3, 1: 1, 2: 1, 3: 1}",1,1.0,0.7999999999999999,0.0,1.0
"[1, 6, 11, 18, 19, 30]",5.083333333333334,0.5,default,85,3,29,0,"{0: 2, 1: 3, 2: 1}",2,1.0,0.9,0.0,1.0
"[1, 5, 12, 22, 24, 33]",5.166666666666668,0.5,default,97,3,32,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,1.0,0.9500000000000001,0.0,1.0
"[2, 10, 12, 18, 19, 33]",5.083333333333334,0.5,default,94,4,31,0,"{0: 2, 1: 3, 3: 1}",2,1.0,0.9,0.0,1.0
"[3, 6, 11, 23, 29, 30]",5.65,0.5,default,102,2,27,0,"{0: 2, 1: 1, 2: 3}",4,1.0,1.1,0.0,1.0
