combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[3, 5, 6, 15, 25, 26]",3.2744513725718227,0.5,lstm,80,2,23,0,"{0: 3, 1: 1, 2: 2}",2,0.5483709273182957,0.87,0.0,0.096,0.623861677478702
"[3, 5, 6, 14, 25, 26]",3.279517317020522,0.5,lstm,79,3,23,0,"{0: 3, 1: 1, 2: 2}",2,0.5686716791979951,0.77,0.0,0.096,0.623861677478702
"[3, 5, 6, 14, 25, 27]",3.2727001818981987,0.5,lstm,80,2,24,0,"{0: 3, 1: 1, 2: 2}",2,0.5413533834586466,0.87,0.0,0.096,0.623861677478702
"[1, 3, 6, 14, 26, 27]",3.1487096279531834,0.5,lstm,77,3,26,0,"{0: 3, 1: 1, 2: 2}",1,0.46115288220551387,0.77,0.0,0.096,0.623861677478702
"[3, 6, 14, 20, 26, 27]",2.9955586221661186,0.5,lstm,96,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.47243107769423565,0.87,0.0,0.096,0.623861677478702
"[3, 6, 14, 26, 27, 34]",3.5514053047317287,0.5,lstm,110,4,31,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.4498746867167921,0.87,0.0,0.096,0.623861677478702
"[3, 6, 9, 14, 26, 27]",2.9955586221661186,0.5,lstm,85,3,24,0,"{0: 3, 1: 1, 2: 2}",1,0.47243107769423565,0.87,0.0,0.096,0.623861677478702
"[3, 6, 12, 14, 26, 27]",2.988366231899447,0.5,lstm,88,4,24,1,"{0: 2, 1: 2, 2: 2}",1,0.443609022556391,0.83,0.0,0.096,0.623861677478702
"[1, 3, 6, 14, 27, 34]",3.172037989426823,0.5,lstm,85,3,33,0,"{0: 3, 1: 1, 2: 1, 3: 1}",1,0.5546365914786968,0.87,0.0,0.096,0.623861677478702
"[3, 6, 12, 15, 27, 31]",3.1134825512775066,0.5,lstm,94,2,28,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.5283208020050125,0.83,0.0,0.096,0.623861677478702
"[3, 6, 10, 12, 15, 27]",3.0095056050310562,0.5,lstm,73,3,24,2,"{0: 3, 1: 2, 2: 1}",1,0.5283208020050125,0.73,0.0,0.096,0.623861677478702
"[3, 5, 6, 8, 15, 27]",2.8968196123095273,0.5,lstm,64,2,24,0,"{0: 4, 1: 1, 2: 1}",2,0.5350877192982457,0.77,0.0,0.096,0.623861677478702
"[3, 6, 15, 19, 24, 27]",3.1213003667847583,0.5,lstm,94,2,24,1,"{0: 2, 1: 2, 2: 2}",2,0.5596491228070175,0.87,0.0,0.096,0.623861677478702
"[2, 3, 6, 15, 26, 27]",3.2483085975155723,0.5,lstm,79,3,25,0,"{0: 3, 1: 1, 2: 2}",2,0.4436090225563911,0.77,0.0,0.096,0.623861677478702
"[3, 6, 12, 15, 26, 27]",2.979922991151615,0.5,lstm,89,3,24,1,"{0: 2, 1: 2, 2: 2}",1,0.4097744360902257,0.83,0.0,0.096,0.623861677478702
"[3, 6, 15, 26, 27, 35]",3.5698053153095968,0.5,lstm,112,2,32,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.4436090225563911,0.87,0.0,0.128,0.623861677478702
"[3, 6, 15, 22, 26, 27]",2.988366231899447,0.5,lstm,99,3,24,1,"{0: 2, 1: 1, 2: 3}",1,0.4436090225563911,0.87,0.0,0.096,0.623861677478702
"[3, 6, 15, 26, 27, 34]",3.5448383397056373,0.5,lstm,111,3,31,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.4235588972431078,0.87,0.0,0.096,0.623861677478702
"[3, 6, 15, 26, 27, 37]",3.6538186878767283,0.5,lstm,114,2,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.4436090225563911,0.87,0.0,0.096,0.623861677478702
