epoch,train_loss,val_loss
1,0.08342700317502022,0.08905180543661118
2,0.0797967889904976,0.08915288001298904
3,0.07571820624172687,0.08808870613574982
4,0.0689469764381647,0.08287734538316727
5,0.057626550197601316,0.07128467410802841
6,0.04646834783256054,0.06336817890405655
7,0.04098357629030943,0.05806175246834755
8,0.03773307599127293,0.05481541156768799
