combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 15, 22, 29, 35, 40]",6.191056402022089,0.6149509803921569,clustering,142,2,39,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.884431617764951,1.05,0.0,1.0
"[2, 6, 16, 18, 22, 40]",5.234034346735327,0.46838235294117647,clustering,104,6,38,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8785634118967452,0.95,0.0,1.0
"[9, 10, 20, 22, 29, 40]",7.465390188061757,0.5602450980392157,clustering,130,4,31,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8666345999679334,1.1,0.0,1.0
"[6, 20, 29, 30, 36, 40]",6.539088353186393,0.5315686274509804,clustering,161,5,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8710598043931377,0.85,0.0,1.0
"[3, 5, 20, 22, 30, 40]",7.069052983146119,0.5879901960784314,genetico,120,4,37,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8572230238896905,1.1,0.0,1.0
"[3, 7, 17, 20, 22, 40]",7.03461991934821,0.6745098039215686,genetico,109,3,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.852754300373348,1.05,0.0,1.0
"[3, 4, 7, 17, 20, 40]",6.237345065298847,0.6124509803921568,genetico,91,3,37,0,"{0: 3, 1: 2, 3: 1}",3,0.8665429808286951,0.9,0.0,1.0
"[3, 12, 16, 18, 20, 40]",5.945311414801611,0.6078431372549019,genetico,109,5,37,0,"{0: 1, 1: 4, 3: 1}",1,0.8615039281705948,0.95,0.0,1.0
"[1, 4, 19, 21, 33, 39]",5.470179187135595,0.4311910588235294,montecarlo,117,1,38,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.9033830367163701,0.95,0.0,1.0
"[10, 12, 13, 20, 30, 40]",6.316855813341633,0.4676616470588235,montecarlo,125,5,30,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8709636042969376,1.0,0.0,1.0
"[3, 4, 9, 26, 27, 34]",6.581360170640108,0.4340341960784314,montecarlo,103,3,31,0,"{0: 3, 2: 2, 3: 1}",1,0.9268558601891935,1.1,0.0,1.0
"[3, 5, 17, 28, 32, 37]",6.417982149061106,0.5039851764705883,montecarlo,122,2,34,0,"{0: 2, 1: 1, 2: 1, 3: 2}",4,0.9245149911816578,1.05,0.0,1.0
