combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[14, 15, 21, 24, 31, 34]",2.82958911019433,0.5,combined,139,3,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8735537190082645,1.05,0.0,0.593692147229648
"[13, 18, 19, 20, 28, 31]",2.679710464541093,0.5,combined,129,3,18,0,"{1: 4, 2: 1, 3: 1}",3,0.9090909090909092,0.9749999999999999,0.0,0.593692147229648
"[2, 11, 25, 29, 35, 38]",3.6231412585023883,0.5,combined,140,2,36,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8818181818181818,1.1,0.0,0.593692147229648
"[2, 4, 17, 22, 28, 40]",3.0775496238072413,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8760330578512396,0.95,0.0,0.593692147229648
"[2, 7, 15, 26, 35, 37]",3.618038449964216,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8603305785123967,1.05,0.0,0.593692147229648
"[6, 7, 11, 21, 22, 40]",3.514379473954808,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.840495867768595,1.1,0.0,0.593692147229648
"[4, 21, 24, 30, 38, 40]",2.938825194253471,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.8752066115702479,0.85,0.0,0.593692147229648
"[5, 7, 9, 34, 35, 39]",2.9290611663775454,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.8757575757575757,0.9,0.0,0.593692147229648
"[6, 15, 16, 29, 30, 39]",3.4217111624891556,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8669421487603306,1.05,0.0,0.593692147229648
"[7, 12, 17, 20, 22, 34]",3.5156878864004932,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8460055096418733,1.05,0.0,0.593692147229648
"[3, 11, 20, 26, 32, 34]",3.5222299486289192,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8735537190082645,1.1,0.0,0.593692147229648
"[14, 19, 22, 26, 33, 34]",2.8267760234361066,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8617079889807162,1.05,0.0,0.593692147229648
"[6, 16, 19, 34, 37, 40]",3.124161817184776,0.5,combined,152,4,34,0,"{0: 1, 1: 2, 3: 3}",2,0.8223140495867769,0.9,0.0,0.593692147229648
"[1, 11, 16, 30, 36, 37]",3.666204383121001,0.5,combined,131,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8548209366391184,1.05,0.0,0.593692147229648
"[7, 11, 18, 29, 30, 37]",3.3181830277243165,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8476584022038567,1.05,0.0,0.593692147229648
"[9, 14, 15, 16, 28, 38]",3.324136304352184,0.5,combined,120,4,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8727272727272728,1.05,0.0,0.593692147229648
"[1, 2, 20, 21, 22, 30]",3.035811266789885,0.5,combined,96,4,29,0,"{0: 2, 1: 1, 2: 3}",1,0.8669421487603306,0.9500000000000001,0.0,0.593692147229648
"[8, 11, 16, 37, 38, 40]",3.6626716695176516,0.5,combined,150,4,32,0,"{0: 1, 1: 2, 3: 3}",2,0.8399449035812672,1.05,0.0,0.593692147229648
"[7, 8, 19, 33, 34, 35]",3.518958917514706,0.5,combined,136,2,28,0,"{0: 2, 1: 1, 3: 3}",2,0.8597796143250689,1.05,0.0,0.593692147229648
"[1, 7, 14, 17, 20, 23]",3.0863977629711883,0.5,combined,82,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8716253443526171,0.9,0.0,0.593692147229648
"[12, 16, 29, 32, 34, 37]",2.9827387869617796,0.5,combined,160,4,25,0,"{1: 2, 2: 1, 3: 3}",2,0.8517906336088155,0.9,0.0,0.593692147229648
"[4, 6, 14, 16, 23, 40]",3.419879385065197,0.5,combined,103,5,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8592286501377411,0.95,0.0,0.593692147229648
