Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.180079
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.181663
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.182846
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.183990
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.185020
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.185967
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.186389
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.186714
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.187019
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.187301
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.187579
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.187850
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.188122
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.188398
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.188674
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.188948
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.189219
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.189492
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.189757
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.190024
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.190297
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.190570
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.190841
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.191104
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.191370
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.191640
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.191909
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.192182
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.192452
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.192717
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.192984
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-12 19:32:23.193249
