combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 9, 13, 26, 36]",5.030346320346321,0.5,transformer_fallback,94,4,34,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",2,0.8675324675324676,0.9500000000000001,0.0,1.0
"[1, 6, 16, 37, 38, 39]",4.988917748917749,0.5,transformer_fallback,137,3,38,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(3): 3}",1,0.8056277056277056,1.0,0.0,1.0
"[9, 20, 31, 35, 37, 39]",4.66891774891775,0.5,transformer_fallback,171,1,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(3): 4}",2,0.8389610389610389,0.7999999999999999,0.0,1.0
"[3, 8, 16, 21, 23, 28]",5.015627705627706,0.5,transformer_fallback,99,3,25,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,0.8307359307359308,0.9,0.0,1.0
"[4, 7, 21, 34, 35, 37]",5.9194372294372295,0.5,transformer_fallback,138,2,33,0,"{np.int64(0): 2, np.int64(2): 1, np.int64(3): 3}",2,0.8402597402597403,1.05,0.0,1.0
"[3, 4, 8, 19, 21, 33]",5.276017316017317,0.5,transformer_fallback,88,2,30,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 1, np.int64(3): 1}",2,0.8567099567099568,0.9,0.0,1.0
"[9, 14, 20, 26, 30, 38]",5.586969696969697,0.5,transformer_fallback,137,5,29,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",0,0.8424242424242424,1.0,0.0,1.0
"[5, 14, 22, 25, 32, 34]",5.766796536796537,0.5,transformer_fallback,132,4,29,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8753246753246754,1.1,0.0,1.0
"[6, 9, 14, 23, 26, 29]",5.90991341991342,0.5,transformer_fallback,107,3,23,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 3}",2,0.8164502164502164,1.1,0.0,1.0
"[14, 16, 26, 33, 37, 39]",5.087532467532468,0.5,transformer_fallback,165,3,25,0,"{np.int64(1): 2, np.int64(2): 1, np.int64(3): 3}",1,0.8021645021645022,0.85,0.0,1.0
"[1, 4, 16, 22, 23, 35]",5.99965367965368,0.5,transformer_fallback,101,3,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8324675324675325,1.05,0.0,1.0
"[6, 19, 21, 24, 28, 29]",5.32982683982684,0.5,transformer_fallback,127,3,23,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 4}",2,0.8662337662337662,1.05,0.0,1.0
"[6, 16, 22, 25, 37, 40]",5.995844155844156,0.5,transformer_fallback,146,4,34,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.822943722943723,1.05,0.0,1.0
"[12, 23, 32, 36, 37, 38]",4.673073593073593,0.5,transformer_fallback,178,4,26,0,"{np.int64(1): 1, np.int64(2): 1, np.int64(3): 4}",2,0.8493506493506493,0.9,0.0,1.0
