combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[2, 3, 19, 21, 23, 40]",2.8388677263485533,0.5,default,108,2,38,1,"{0: 2, 1: 1, 2: 2, 3: 1}",4,1.0,0.83,0.0,0.0,0.5793607604792965
"[9, 17, 18, 28, 30, 40]",3.3699484234545753,0.5,default,142,4,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,1.0,0.83,0.0,0.0,0.5793607604792965
"[13, 17, 18, 25, 28, 40]",3.4665085502011244,0.5,default,141,3,27,1,"{1: 3, 2: 2, 3: 1}",2,1.0,0.83,0.0,0.0,0.5793607604792965
"[1, 10, 14, 33, 34, 40]",2.7496461692347416,0.5,default,132,4,39,1,"{0: 2, 1: 1, 3: 3}",0,1.0,0.83,0.0,0.096,0.5793607604792965
"[9, 16, 17, 36, 38, 40]",3.030443017813708,0.5,default,156,4,31,1,"{0: 1, 1: 2, 3: 3}",1,1.0,0.83,0.0,0.064,0.5793607604792965
"[1, 4, 8, 19, 20, 29]",3.0899240558895817,0.5,default,81,3,28,2,"{0: 3, 1: 2, 2: 1}",2,1.0,0.87,0.0,0.0,0.5793607604792965
"[7, 13, 15, 18, 29, 34]",3.581608221283011,0.5,default,116,2,27,1,"{0: 1, 1: 3, 2: 1, 3: 1}",3,1.0,0.87,0.0,0.032,0.5793607604792965
"[13, 17, 19, 20, 25, 37]",2.9443113847557854,0.5,default,131,1,24,0,"{1: 4, 2: 1, 3: 1}",4,1.0,0.87,0.0,0.032,0.5793607604792965
"[2, 3, 9, 15, 32, 33]",3.127003144560257,0.5,default,94,2,31,0,"{0: 3, 1: 1, 3: 2}",2,1.0,0.87,0.0,0.064,0.5793607604792965
"[1, 7, 17, 18, 26, 37]",3.581608221283011,0.5,default,106,2,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,1.0,0.87,0.0,0.032,0.5793607604792965
"[6, 8, 12, 21, 25, 26]",2.1911423961326997,0.5,default,98,4,20,1,"{0: 2, 1: 1, 2: 3}",0,1.0,0.83,0.0,0.032,0.5793607604792965
"[7, 8, 24, 27, 28, 30]",2.461510751023038,0.5,default,124,4,23,2,"{0: 2, 2: 4}",1,1.0,0.87,0.0,0.032,0.5793607604792965
"[19, 20, 28, 30, 31, 37]",2.499362320707686,0.5,default,165,3,18,0,"{1: 2, 2: 2, 3: 2}",3,1.0,0.77,0.0,0.064,0.5793607604792965
"[1, 19, 25, 26, 33, 37]",3.503587638871799,0.5,default,141,1,36,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,1.0,0.87,0.0,0.064,0.5793607604792965
"[6, 11, 18, 19, 30, 37]",3.600147765618349,0.5,default,121,3,31,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,1.0,0.83,0.0,0.064,0.5793607604792965
"[5, 8, 17, 18, 23, 39]",3.581608221283011,0.5,default,110,2,34,2,"{0: 2, 1: 2, 2: 1, 3: 1}",3,1.0,0.83,0.0,0.032,0.5793607604792965
"[1, 2, 18, 28, 32, 36]",3.551867702245074,0.5,default,117,5,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,1.0,0.87,0.0,0.064,0.5793607604792965
"[6, 8, 16, 25, 32, 38]",3.329006929714038,0.5,default,125,5,32,1,"{0: 2, 1: 1, 2: 1, 3: 2}",0,1.0,0.83,0.0,0.096,0.5793607604792965
"[8, 25, 29, 31, 32, 35]",3.00070249877577,0.5,default,160,2,27,2,"{0: 1, 2: 2, 3: 3}",2,1.0,0.87,0.0,0.096,0.5793607604792965
"[6, 18, 23, 32, 34, 36]",3.444106600795925,0.5,default,149,5,30,0,"{0: 1, 1: 1, 2: 1, 3: 3}",1,1.0,0.87,0.0,0.128,0.5793607604792965
"[4, 16, 25, 27, 32, 40]",3.2919278410433632,0.5,default,144,4,36,2,"{0: 1, 1: 1, 2: 2, 3: 2}",0,1.0,0.83,0.0,0.032,0.5793607604792965
"[3, 14, 24, 27, 35, 37]",3.540666727542474,0.5,default,140,2,34,1,"{0: 1, 1: 1, 2: 2, 3: 2}",2,1.0,0.87,0.0,0.128,0.5793607604792965
"[8, 19, 20, 26, 33, 34]",3.40702751212525,0.5,default,140,4,26,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,1.0,0.87,0.0,0.064,0.5793607604792965
"[5, 13, 18, 30, 32, 39]",3.503587638871799,0.5,default,137,3,34,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,1.0,0.83,0.0,0.064,0.5793607604792965
"[9, 10, 13, 20, 21, 34]",3.3884879677899127,0.5,default,107,3,25,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,1.0,0.83,0.0,0.032,0.5793607604792965
