epoch,train_loss,val_loss
1,0.08867611080408096,0.08990547806024551
2,0.0837441298365593,0.0898987352848053
3,0.07527772158384323,0.08911581337451935
4,0.06164507009088993,0.08071055263280869
5,0.04991790093481541,0.0724479928612709
6,0.04444579668343067,0.06706812232732773
7,0.041424915641546246,0.0634976327419281
8,0.039308421090245245,0.06111452728509903
