combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.622484504748097,0.5,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8420875420875421,0.87,0.0,0.032,0.5708429048325451
"[5, 6, 29, 32, 35, 37]",3.884818533013364,0.5,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.835016835016835,0.87,0.0,0.128,0.5708429048325451
"[1, 18, 22, 28, 29, 30]",3.2492800989664645,0.5,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.8562289562289562,0.87,0.0,0.032,0.5708429048325451
"[11, 16, 19, 21, 32, 40]",3.7340737214779547,0.5,montecarlo,139,3,29,1,"{1: 3, 2: 1, 3: 2}",2,0.8696969696969696,0.83,0.0,0.032,0.5708429048325451
"[1, 5, 18, 21, 25, 29]",3.2835306732564167,0.5,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8304713804713805,0.87,0.0,0.0,0.5708429048325451
"[4, 9, 13, 20, 26, 28]",3.6015113135779533,0.5,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8313131313131313,0.87,0.0,0.0,0.5708429048325451
"[3, 5, 18, 21, 25, 30]",3.874120514130206,0.5,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8590909090909091,0.87,0.0,0.032,0.5708429048325451
"[8, 16, 20, 23, 26, 33]",3.626290124113647,0.5,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8572390572390572,0.87,0.0,0.032,0.5708429048325451
"[5, 13, 21, 22, 31, 32]",3.846762339357861,0.5,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.828956228956229,0.87,0.0,0.064,0.5708429048325451
"[7, 22, 23, 27, 29, 37]",2.5782225508410948,0.5,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.8511784511784511,0.87,0.0,0.032,0.5708429048325451
"[4, 8, 13, 18, 26, 37]",3.721557462231256,0.5,montecarlo,106,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8198653198653199,0.87,0.0,0.032,0.5708429048325451
"[2, 6, 16, 24, 25, 26]",3.0552357959830165,0.5,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.8336700336700337,0.87,0.0,0.032,0.5708429048325451
"[1, 4, 16, 22, 39, 40]",3.1797218338961284,0.5,montecarlo,122,4,39,2,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.8595959595959596,0.83,0.0,0.032,0.5708429048325451
"[4, 9, 13, 22, 23, 29]",3.8093827002562337,0.5,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.8255892255892257,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 26, 27, 35, 37]",3.7590639553117353,0.5,montecarlo,133,3,35,1,"{0: 2, 2: 2, 3: 2}",2,0.8237373737373738,0.87,0.0,0.096,0.5708429048325451
"[2, 8, 16, 21, 26, 27]",3.597451986254699,0.5,montecarlo,100,4,25,2,"{0: 2, 1: 1, 2: 3}",1,0.8151515151515152,0.87,0.0,0.0,0.5708429048325451
"[2, 6, 20, 27, 34, 37]",3.7661677781274294,0.5,montecarlo,126,4,35,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.852020202020202,0.87,0.0,0.096,0.5708429048325451
"[4, 5, 13, 16, 17, 32]",3.4060716168271363,0.5,montecarlo,87,3,28,1,"{0: 2, 1: 3, 3: 1}",3,0.8289562289562289,0.87,0.0,0.032,0.5708429048325451
