combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.524044267751182,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8831079573347614,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.392065100575933,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8563439996429687,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.29505882578024,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9139331458919088,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.280485388230323,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8744142455482662,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.259096190345956,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8546481010398537,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.986749184223652,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8709778194314277,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.828552677825824,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8579818806622931,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.527676720230237,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9022805373320837,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.51384775476242,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8655286294461553,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.269445992746517,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8456910786807694,0.83,0.0,0.0,0.5934653640171786
"[6, 9, 13, 21, 24, 28]",3.8019346618575134,0.5450845490196078,montecarlo,101,3,22,1,"{0: 2, 1: 1, 2: 3}",1,0.8760699781318338,0.87,0.0,0.064,0.5934653640171786
"[7, 9, 18, 19, 23, 34]",3.991260299877347,0.48251862745098045,montecarlo,110,2,27,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8831615120274914,0.87,0.0,0.032,0.5934653640171786
"[1, 18, 22, 28, 30, 31]",3.777530042782529,0.47366909803921575,montecarlo,130,4,30,1,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.9040299906279288,0.87,0.0,0.032,0.5934653640171786
"[9, 13, 18, 24, 25, 27]",3.119534957285266,0.490087568627451,montecarlo,116,2,18,2,"{0: 1, 1: 2, 2: 3}",1,0.8729861204088009,0.87,0.0,0.032,0.5934653640171786
"[1, 5, 18, 20, 25, 29]",3.4278678980291506,0.5077647450980393,montecarlo,98,2,28,1,"{0: 2, 1: 2, 2: 2}",2,0.8796001249609497,0.87,0.0,0.0,0.5934653640171786
"[4, 10, 13, 20, 26, 29]",3.870489803090721,0.513026705882353,montecarlo,102,4,25,2,"{0: 2, 1: 2, 2: 2}",2,0.8892533583255233,0.83,0.0,0.0,0.5934653640171786
"[3, 16, 18, 20, 25, 31]",3.9038995386766504,0.6259950980392156,montecarlo,113,3,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8674476726023118,0.87,0.0,0.032,0.5934653640171786
"[8, 16, 19, 25, 26, 35]",3.7924705869698747,0.5723856078431373,montecarlo,129,3,27,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8939393939393939,0.87,0.0,0.032,0.5934653640171786
"[9, 15, 21, 23, 26, 32]",3.778100967523459,0.508949137254902,montecarlo,126,2,23,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8821618244298657,0.87,0.0,0.032,0.5934653640171786
"[1, 13, 14, 15, 17, 24]",2.92240422427379,0.47716654901960787,montecarlo,84,2,23,2,"{0: 1, 1: 4, 2: 1}",2,0.8874726647922524,0.87,0.0,0.064,0.5934653640171786
"[4, 9, 13, 18, 26, 37]",3.898365983671258,0.5857508235294118,montecarlo,107,3,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8736957200874726,0.87,0.0,0.032,0.5934653640171786
"[3, 21, 25, 28, 38, 40]",3.3560359964392634,0.5786916862745098,montecarlo,155,3,37,1,"{0: 1, 2: 3, 3: 2}",1,0.9000937207122774,0.83,0.0,0.032,0.5934653640171786
"[4, 15, 19, 21, 22, 25]",3.1009304279073175,0.47760866666666674,montecarlo,106,2,21,0,"{0: 1, 1: 2, 2: 3}",1,0.8829740706029365,0.87,0.0,0.0,0.5934653640171786
"[13, 16, 21, 25, 28, 34]",3.1412212409027633,0.6225235294117648,montecarlo,137,3,21,1,"{1: 2, 2: 3, 3: 1}",1,0.8657383853260142,0.87,0.0,0.032,0.5934653640171786
"[1, 6, 7, 16, 28, 37]",3.3176456103076064,0.4976796078431373,montecarlo,95,3,36,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8870977819431428,0.87,0.0,0.064,0.5934653640171786
"[13, 21, 23, 27, 29, 34]",2.9441414291629484,0.4683077647058824,montecarlo,147,1,21,2,"{1: 1, 2: 4, 3: 1}",3,0.8828178694158075,0.87,0.0,0.032,0.5934653640171786
"[4, 13, 25, 26, 27, 29]",3.46365910246456,0.4267781568627451,montecarlo,124,2,25,2,"{0: 1, 1: 1, 2: 4}",2,0.8900656044985942,0.87,0.0,0.0,0.5934653640171786
"[1, 18, 23, 27, 29, 34]",3.8898607096262547,0.5164440784313726,montecarlo,132,2,33,2,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8883786316776008,0.87,0.0,0.032,0.5934653640171786
"[13, 16, 21, 28, 34, 37]",3.925172764831002,0.6372434117647059,montecarlo,149,3,24,1,"{1: 2, 2: 2, 3: 2}",2,0.8685187664569107,0.87,0.0,0.064,0.5934653640171786
"[1, 7, 18, 27, 28, 37]",3.879543384596123,0.45931921568627454,montecarlo,118,2,36,2,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8878163074039362,0.87,0.0,0.032,0.5934653640171786
"[1, 9, 16, 24, 28, 37]",3.805174654641596,0.5620914117647058,montecarlo,115,3,36,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8768822243049047,0.87,0.0,0.064,0.5934653640171786
"[4, 9, 13, 25, 28, 35]",3.774836183362606,0.4942772549019608,montecarlo,114,2,31,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8796626054358013,0.87,0.0,0.032,0.5934653640171786
"[3, 9, 15, 19, 27, 28]",3.8507867711680057,0.40478854901960787,montecarlo,101,1,25,1,"{0: 2, 1: 2, 2: 2}",2,0.8875976257419557,0.87,0.0,0.0,0.5934653640171786
"[4, 13, 21, 26, 28, 37]",3.898141312919958,0.579586274509804,montecarlo,129,3,33,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8770384254920337,0.87,0.0,0.032,0.5934653640171786
"[7, 16, 18, 24, 28, 29]",3.8837274340575316,0.49734450980392164,montecarlo,122,4,22,0,"{0: 1, 1: 2, 2: 3}",2,0.8779131521399562,0.87,0.0,0.032,0.5934653640171786
"[4, 10, 12, 32, 37, 38]",3.6262484952011773,0.4121509508211355,transformer_fallback,133,5,34,2,"{0: 2, 1: 1, 3: 3}",1,0.9349578256794752,0.83,0.0,0.096,0.5934653640171786
"[2, 9, 14, 25, 29, 36]",3.578120840779514,0.5601398841848179,transformer_fallback,115,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.9095595126522962,0.87,0.0,0.064,0.5934653640171786
"[4, 9, 11, 20, 26, 35]",3.4606404809914837,0.5796265686033399,transformer_fallback,105,3,31,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8967197750702905,0.83,0.0,0.032,0.5934653640171786
"[5, 8, 15, 21, 26, 32]",3.457832113396079,0.5529811299887148,transformer_fallback,107,3,27,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.9048734770384255,0.87,0.0,0.032,0.5934653640171786
"[4, 8, 11, 18, 36, 37]",3.7141200533961025,0.48971905798025145,transformer_fallback,114,4,33,0,"{0: 2, 1: 2, 3: 2}",2,0.9102780381130897,0.83,0.0,0.064,0.5934653640171786
