combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 5, 19, 20, 27, 28]",7.276724652621179,0.5847058823529412,genetico,101,3,26,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",3,0.8941584519897773,1.0,0.0,1.0
"[2, 16, 19, 20, 21, 27]",6.839172604857934,0.6229411764705882,genetico,105,3,25,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.8781672143117926,1.05,0.0,1.0
"[2, 17, 21, 23, 29, 32]",6.157914782801795,0.5064361568627451,montecarlo,124,2,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",4,0.899963490324936,1.05,0.0,1.0
"[14, 18, 21, 25, 27, 31]",5.253185985258682,0.5544753725490197,montecarlo,136,2,17,0,"{np.int64(1): 2, np.int64(2): 3, np.int64(3): 1}",1,0.8943410003650967,0.9249999999999998,0.0,1.0
"[10, 14, 29, 32, 34, 40]",4.893987612482014,0.5621176470588235,transformer_fallback,159,5,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",1,0.8967141292442498,0.85,0.0,1.0
"[10, 14, 16, 18, 20, 32]",4.310807489294075,0.5240619607843138,transformer_fallback,110,6,22,0,"{np.int64(0): 1, np.int64(1): 4, np.int64(3): 1}",0,0.8839722526469515,0.95,0.0,1.0
"[2, 4, 8, 23, 31, 37]",7.502068260206602,0.5089411764705882,clustering,105,3,35,0,"{np.int64(0): 3, np.int64(2): 1, np.int64(3): 2}",4,0.9026652062796641,1.1,0.0,1.0
"[8, 13, 18, 26, 29, 40]",7.698721262590468,0.5444803921568628,clustering,134,4,32,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.907776560788609,1.05,0.0,1.0
"[5, 11, 18, 24, 27, 30]",5.969410959345402,0.5818627450980391,lstm,115,3,25,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,0.9037970062066447,1.0,0.0,1.0
"[6, 12, 18, 24, 27, 30]",5.589924066011947,0.45098039215686275,lstm,117,5,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",0,0.8865748709122203,0.7999999999999999,0.0,1.0
"[6, 12, 18, 24, 27, 29]",7.182770313492319,0.516421568627451,lstm_v2,116,4,23,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",1,0.8890210191415011,1.0,0.0,1.0
"[3, 7, 15, 24, 30, 39]",6.5270020731396166,0.4990832156862745,montecarlo,118,2,36,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.910478276743337,1.05,0.0,1.0
"[6, 10, 16, 20, 24, 40]",5.348499710748878,0.3966322352941176,montecarlo,116,6,34,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",0,0.8852500912741876,0.95,0.0,1.0
"[1, 3, 13, 18, 20, 21]",4.673231579399953,0.47427929411764713,montecarlo,76,2,20,0,"{np.int64(0): 2, np.int64(1): 3, np.int64(2): 1}",2,0.8960934647681635,0.85,0.0,1.0
"[2, 14, 16, 18, 28, 33]",6.33547272043468,0.49050478431372546,montecarlo,111,5,31,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.8976998904709748,0.95,0.0,1.0
"[7, 8, 10, 12, 19, 30]",5.519928130309474,0.4532008627450981,montecarlo,86,4,23,0,"{np.int64(0): 3, np.int64(1): 2, np.int64(2): 1}",2,0.9029572836801752,0.85,0.0,1.0
"[4, 5, 8, 17, 26, 29]",5.970565208032129,0.4902106666666667,montecarlo,89,3,25,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(2): 2}",3,0.9170500182548376,0.85,0.0,1.0
"[2, 8, 18, 24, 26, 31]",6.500737426317032,0.42138713725490196,montecarlo,109,5,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.9037604965315809,0.8999999999999999,0.0,1.0
"[13, 28, 31, 36, 38, 40]",5.156596450649658,0.5824165490196079,montecarlo,186,4,27,0,"{np.int64(1): 1, np.int64(2): 1, np.int64(3): 4}",2,0.9209200438116101,0.9,0.0,1.0
"[10, 19, 24, 27, 30, 37]",6.547768255516182,0.6012890980392157,montecarlo,147,3,27,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",2,0.8879883169039795,1.05,0.0,1.0
"[2, 6, 18, 29, 32, 36]",6.502543119678716,0.43854400000000004,montecarlo,123,5,34,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.8961664841182914,0.95,0.0,1.0
"[6, 9, 10, 31, 32, 38]",5.207437225513821,0.39555380392156864,montecarlo,126,4,32,0,"{np.int64(0): 3, np.int64(3): 3}",1,0.8987221613727637,1.1,0.0,1.0
"[10, 11, 20, 25, 37, 38]",6.789016188424284,0.5472694901960784,montecarlo,141,3,28,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.9049288061336254,1.1,0.0,1.0
"[6, 9, 11, 24, 27, 32]",6.352199273706591,0.5547204705882353,montecarlo,109,3,26,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8919313618108798,1.1,0.0,1.0
"[13, 14, 22, 34, 38, 40]",5.597541820363809,0.4784459607843138,montecarlo,161,5,27,0,"{np.int64(1): 2, np.int64(2): 1, np.int64(3): 3}",1,0.9106243154435926,0.85,0.0,1.0
"[12, 13, 15, 28, 30, 38]",6.9504634205270275,0.634264705882353,apriori,136,4,26,0,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",1,0.9170500182548376,1.05,0.0,1.0
"[4, 8, 20, 27, 29, 32]",6.922946894529991,0.5879901960784314,apriori,120,4,28,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8886454910551296,1.1,0.0,1.0
"[6, 8, 15, 21, 31, 33]",6.931571242188003,0.5806372549019608,apriori,114,2,27,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",1,0.9112084702446148,1.05,0.0,1.0
