combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 13, 18, 19, 30, 31]",3.565436281094394,0.5,combined,117,3,25,0,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.8502164502164502,0.87,0.0,0.064,0.5793607604792965
"[2, 7, 15, 26, 35, 37]",3.5612227482909087,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.832034632034632,0.87,0.0,0.064,0.5793607604792965
"[14, 19, 22, 26, 33, 34]",2.8087861117979527,0.5,combined,148,4,20,1,"{1: 2, 2: 2, 3: 2}",1,0.8385281385281386,0.87,0.0,0.096,0.5793607604792965
"[1, 2, 20, 21, 22, 30]",2.9548402006540195,0.5,combined,96,4,29,1,"{0: 2, 1: 1, 2: 3}",1,0.8337662337662337,0.87,0.0,0.0,0.5793607604792965
"[8, 14, 15, 16, 21, 23]",2.239096412324752,0.5,combined,97,3,15,1,"{0: 1, 1: 3, 2: 2}",1,0.7902597402597402,0.87,0.0,0.032,0.5793607604792965
"[7, 8, 19, 33, 34, 35]",3.470059956421205,0.5,combined,136,2,28,1,"{0: 2, 1: 1, 3: 3}",2,0.7753246753246753,0.87,0.0,0.096,0.5793607604792965
"[1, 7, 14, 17, 20, 23]",3.014035320432514,0.5,combined,82,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8008658008658008,0.87,0.0,0.032,0.5793607604792965
"[1, 6, 18, 21, 28, 35]",3.2719436568896874,0.5,combined,109,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.8337662337662337,0.87,0.0,0.064,0.5793607604792965
"[6, 16, 19, 22, 25, 31]",3.4640606882867178,0.5,combined,119,3,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8294372294372294,0.87,0.0,0.064,0.5793607604792965
"[1, 7, 8, 16, 22, 27]",2.2718215170984917,0.5,combined,81,3,26,3,"{0: 3, 1: 1, 2: 2}",1,0.7614718614718614,0.87,0.0,0.0,0.5793607604792965
"[7, 8, 17, 18, 32, 33]",3.454831045002892,0.5,combined,115,3,26,1,"{0: 2, 1: 2, 3: 2}",2,0.7896103896103897,0.87,0.0,0.064,0.5793607604792965
"[5, 8, 15, 16, 22, 23]",1.7949900548373494,0.5,combined,89,3,18,3,"{0: 2, 1: 2, 2: 2}",2,0.7872294372294373,0.87,0.0,0.0,0.5793607604792965
"[7, 8, 18, 23, 25, 30]",3.415243901092047,0.5,combined,111,3,23,1,"{0: 2, 1: 1, 2: 3}",2,0.7787878787878788,0.87,0.0,0.0,0.5793607604792965
"[1, 7, 8, 15, 17, 35]",2.9047342730659005,0.5,combined,83,1,34,1,"{0: 3, 1: 2, 3: 1}",2,0.7458874458874458,0.87,0.0,0.032,0.5793607604792965
