timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-07 21:45:21.597700,5,5,0,5.748200000000001,0.5,6.041,5.053,Counter({'transformer_fallback': 5}),moderado,0.7,1.0
