combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.516575283918325,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8579372084226453,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.391178472058263,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8533560290841844,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.285703866347448,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8824065901735805,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.275322988543327,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8570167696381289,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.258832516076228,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.853759509099315,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.9846405743515003,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8638717269785231,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.829034537796608,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8596057664018829,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.520373940673017,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8776699029126214,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.511423026338006,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8573572059008953,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.267626064285434,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8395578531500862,0.83,0.0,0.0,0.5934653640171786
