epoch,train_loss,val_loss
1,0.07992522045969963,0.08216147869825363
2,0.0667949990183115,0.07748103886842728
3,0.05541573479771614,0.0692111924290657
4,0.04909578651189804,0.06408584862947464
5,0.04433438278734684,0.05782293900847435
6,0.04005667217075825,0.0535547137260437
7,0.03631936326622963,0.04914778843522072
8,0.032690022699534894,0.04482818394899368
