combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[15, 17, 19, 22, 23, 40]",4.521020422025432,0.6051447058823529,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8729174865538503,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 20, 21, 23, 40]",4.390281889774962,0.602904705882353,lstm_v2,136,2,25,1,"{1: 3, 2: 2, 3: 1}",2,0.8503345139708776,0.83,0.0,0.0,0.5934653640171786
"[8, 11, 14, 20, 22, 40]",4.285685943393989,0.5498427450980393,lstm_v2,115,5,32,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.882346189164371,0.83,0.0,0.032,0.5934653640171786
"[14, 16, 20, 22, 23, 40]",4.276674154370495,0.5338525490196079,lstm_v2,135,5,26,1,"{1: 3, 2: 2, 3: 1}",1,0.8615702479338843,0.83,0.0,0.032,0.5934653640171786
"[9, 15, 16, 21, 23, 40]",4.2601984775518495,0.5533254901960785,lstm_v2,124,2,31,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8583628492719402,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 20, 24, 40]",3.986805085129353,0.6952992156862745,lstm_v2,135,3,25,1,"{1: 4, 2: 1, 3: 1}",2,0.8711662075298439,0.83,0.0,0.032,0.5934653640171786
"[16, 18, 19, 20, 24, 40]",3.831967619209679,0.522856862745098,lstm_v2,137,5,24,1,"{1: 4, 2: 1, 3: 1}",1,0.8694903581267217,0.83,0.0,0.032,0.5934653640171786
"[2, 12, 15, 20, 22, 40]",3.521502689922761,0.5324207843137254,lstm_v2,111,5,38,2,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.881473829201102,0.83,0.0,0.0,0.5934653640171786
"[15, 17, 19, 21, 23, 40]",4.512370524170169,0.5771725490196078,lstm_v2,135,1,25,1,"{1: 3, 2: 2, 3: 1}",3,0.8605503082775809,0.75,0.0,0.0,0.5934653640171786
"[15, 16, 20, 21, 23, 40]",4.267874236250907,0.6263858823529411,lstm_v2,135,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.8403942017578381,0.83,0.0,0.0,0.5934653640171786
"[6, 9, 13, 21, 24, 28]",3.8110772976337395,0.5513725490196079,montecarlo,101,3,22,1,"{0: 2, 1: 1, 2: 3}",1,0.9067952249770431,0.87,0.0,0.064,0.5934653640171786
"[7, 9, 18, 19, 23, 34]",3.9985378609470965,0.48906862745098045,montecarlo,110,2,27,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.9065656565656566,0.87,0.0,0.032,0.5934653640171786
"[1, 18, 22, 28, 30, 31]",3.7807177359303736,0.4802450980392158,montecarlo,130,4,30,1,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.9117539026629936,0.87,0.0,0.032,0.5934653640171786
"[9, 13, 18, 24, 25, 27]",3.132074726935181,0.496421568627451,montecarlo,116,2,18,2,"{0: 1, 1: 2, 2: 3}",1,0.9166896235078054,0.87,0.0,0.032,0.5934653640171786
"[1, 5, 18, 20, 25, 29]",3.4309645832541538,0.5143627450980393,montecarlo,98,2,28,1,"{0: 2, 1: 2, 2: 2}",2,0.8869605142332415,0.87,0.0,0.0,0.5934653640171786
"[4, 10, 13, 20, 26, 29]",3.8741009038213337,0.519264705882353,montecarlo,102,4,25,2,"{0: 2, 1: 2, 2: 2}",2,0.8988292011019283,0.83,0.0,0.0,0.5934653640171786
