combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[4, 14, 16, 23, 37, 39]",6.184040404040404,0.5,transformer_fallback,133,3,35,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8767676767676768,1.05,0.0,1.0
"[1, 6, 21, 22, 28, 35]",5.594915824915825,0.5,transformer_fallback,113,3,34,0,"{np.int64(0): 2, np.int64(2): 3, np.int64(3): 1}",0,0.8622895622895623,1.1,0.0,1.0
"[6, 16, 19, 22, 24, 29]",5.937138047138047,0.5,transformer_fallback,116,4,23,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,0.8845117845117845,1.05,0.0,1.0
"[12, 16, 23, 25, 32, 40]",5.752693602693603,0.5,transformer_fallback,148,4,28,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.8400673400673401,1.05,0.0,1.0
"[3, 9, 16, 26, 31, 33]",5.936060606060606,0.5,transformer_fallback,118,2,30,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.8818181818181818,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.936060606060606,0.5,transformer_fallback,122,4,33,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8818181818181818,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9323905723905725,0.5,transformer_fallback,154,2,39,0,"{np.int64(0): 1, np.int64(2): 3, np.int64(3): 2}",0,0.8309764309764309,0.9,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.765488215488216,0.5,transformer_fallback,112,4,28,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.8720538720538721,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.585084175084175,0.5,transformer_fallback,130,2,37,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",3,0.8377104377104377,1.05,0.0,1.0
"[7, 14, 21, 22, 30, 35]",5.761582491582492,0.5,transformer_fallback,129,3,28,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 3, np.int64(3): 1}",1,0.8622895622895623,1.1,0.0,1.0
"[3, 8, 17, 20, 24, 27]",5.030673400673401,0.5,transformer_fallback,99,3,24,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.8683501683501683,0.9,0.0,1.0
"[1, 3, 9, 13, 35, 36]",5.281616161616162,0.5,transformer_fallback,97,1,35,0,"{np.int64(0): 3, np.int64(1): 1, np.int64(3): 2}",2,0.8707070707070708,0.85,0.0,1.0
"[1, 10, 14, 17, 32, 40]",4.74919191919192,0.5,transformer_fallback,114,4,39,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",1,0.8313131313131312,1.05,0.0,1.0
"[7, 9, 14, 27, 28, 33]",5.767373737373738,0.5,transformer_fallback,118,2,26,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.8767676767676768,1.1,0.0,1.0
"[8, 17, 18, 30, 34, 40]",5.764949494949495,0.5,transformer_fallback,147,5,32,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",1,0.8707070707070708,0.95,0.0,1.0
"[2, 14, 15, 21, 38, 40]",5.014949494949495,0.5,transformer_fallback,130,4,38,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",1,0.8707070707070708,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.664377104377105,0.5,transformer_fallback,178,2,37,0,"{np.int64(0): 1, np.int64(2): 1, np.int64(3): 4}",2,0.8276094276094277,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.18,0.5,transformer_fallback,129,3,36,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.8666666666666667,1.05,0.0,1.0
