combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",2.6950306725795414,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6,0.95,0.0,0.5787467442905242
"[9, 15, 16, 20, 21, 40]",3.1804062754578606,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6133333333333333,1.05,0.0,0.5787467442905242
"[6, 7, 20, 21, 37, 40]",3.513378569006342,0.5,lstm,131,3,34,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.5933333333333334,1.1,0.0,0.5787467442905242
"[3, 20, 21, 22, 31, 40]",3.3702352075851527,0.5,lstm,137,3,37,1,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.6,1.1,0.0,0.5787467442905242
"[2, 6, 14, 20, 21, 40]",2.6950306725795414,0.5,lstm,103,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6,1.0,0.0,0.5787467442905242
"[2, 15, 20, 21, 35, 40]",2.6950306725795414,0.5,lstm,133,3,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.6,1.05,0.0,0.5787467442905242
"[13, 20, 21, 37, 38, 40]",2.9986797977506363,0.5,lstm,169,3,27,1,"{1: 2, 2: 1, 3: 3}",2,0.62,0.9500000000000001,0.0,0.5787467442905242
"[15, 20, 21, 29, 31, 40]",2.849363137723681,0.5,lstm,156,2,25,2,"{1: 2, 2: 2, 3: 2}",2,0.6,0.9,0.0,0.5787467442905242
"[1, 18, 19, 20, 21, 40]",2.6740855523099794,0.5,lstm,119,3,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5095238095238095,1.05,0.0,0.5787467442905242
"[11, 19, 20, 21, 31, 40]",3.448173102482943,0.5,lstm,142,2,29,2,"{1: 3, 2: 1, 3: 2}",3,0.52,1.05,0.0,0.5787467442905242
"[18, 19, 20, 21, 25, 40]",3.2508480220486504,0.5,lstm,143,3,22,1,"{1: 3, 2: 2, 3: 1}",1,0.500952380952381,1.05,0.0,0.5787467442905242
"[10, 14, 19, 20, 21, 40]",3.25680084570421,0.5,lstm,124,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5266666666666667,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 25, 40]",3.3473058127637376,0.5,lstm,132,2,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.500952380952381,0.85,0.0,0.5787467442905242
"[6, 19, 20, 21, 28, 40]",3.2512889719490623,0.5,lstm,134,4,34,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.5028571428571429,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 26, 40]",3.3473058127637376,0.5,lstm,133,3,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5009523809523809,1.05,0.0,0.5787467442905242
"[17, 19, 20, 21, 26, 40]",3.3528176865188852,0.5,lstm,143,3,23,1,"{1: 3, 2: 2, 3: 1}",2,0.5247619047619048,1.05,0.0,0.5787467442905242
"[3, 19, 20, 21, 33, 40]",3.34929008731559,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.5095238095238095,1.05,0.0,0.5787467442905242
"[8, 19, 20, 21, 38, 40]",3.3999442071253996,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.52,1.05,0.0,0.5787467442905242
"[19, 20, 21, 22, 39, 40]",2.2998844430729917,0.5,lstm,161,3,21,1,"{1: 2, 2: 2, 3: 2}",1,0.5180952380952382,0.8,0.0,0.5787467442905242
"[13, 19, 20, 21, 27, 40]",3.353258636419297,0.5,lstm,140,2,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5266666666666667,1.05,0.0,0.5787467442905242
"[3, 5, 19, 20, 21, 40]",3.592418838655162,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.5180952380952382,1.05,0.0,0.5787467442905242
"[15, 19, 20, 21, 22, 40]",3.248202322646179,0.5,lstm,137,3,25,1,"{1: 3, 2: 2, 3: 1}",1,0.4895238095238096,1.05,0.0,0.5787467442905242
"[6, 15, 19, 20, 21, 40]",3.246658997994738,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.4828571428571429,1.05,0.0,0.5787467442905242
"[7, 19, 20, 21, 28, 40]",3.3473058127637376,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5009523809523809,1.05,0.0,0.5787467442905242
"[18, 19, 20, 21, 33, 40]",2.729975952187179,0.5,lstm,151,3,22,1,"{1: 3, 2: 1, 3: 2}",1,0.500952380952381,0.9,0.0,0.5787467442905242
