timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-14 10:56:21.342616,25,25,0,3.1396,0.5,3.592,2.3,Counter({'lstm': 25}),moderado,0.7,0.5787467442905242
