combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.941255411255411,0.5,combined,115,3,35,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8948051948051948,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.920822510822511,0.5,combined,137,1,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.8437229437229437,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.103246753246753,0.5,combined,141,3,19,0,"{1: 2, 2: 2, 3: 2}",3,0.8831168831168831,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.581255411255412,0.5,combined,103,1,26,0,"{0: 3, 2: 2, 3: 1}",4,0.8281385281385281,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.91060606060606,0.5,combined,105,3,24,0,"{0: 1, 1: 3, 2: 2}",2,0.8181818181818181,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.174632034632034,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8532467532467533,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.092337662337663,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8558441558441559,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.916320346320346,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8324675324675325,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.952207792207792,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.8805194805194805,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.924632034632034,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.8532467532467533,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.754848484848485,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8454545454545455,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.915281385281385,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8298701298701299,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.93034632034632,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8675324675324676,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.752770562770563,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8402597402597403,1.05,0.0,1.0
