timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-09 19:25:01.630464,14,14,0,5.562142857142857,0.5,6.092,4.753,Counter({'combined': 14}),moderado,0.7,1.0
