combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 3, 15, 20, 27, 40]",5.233333333333333,0.5,default,107,3,38,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[2, 18, 19, 20, 21, 40]",4.983333333333333,0.5,default,120,4,38,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[9, 16, 17, 20, 26, 40]",5.816666666666667,0.5,default,128,4,31,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,1.0,1.05,0.0,1.0
"[11, 19, 21, 22, 29, 40]",6.15,0.5,default,142,2,29,0,"{1: 2, 2: 3, 3: 1}",3,1.0,1.05,0.0,1.0
"[4, 7, 23, 28, 32, 40]",5.983333333333333,0.5,default,134,4,36,0,"{0: 2, 2: 2, 3: 2}",2,1.0,1.1,0.0,1.0
"[4, 15, 16, 20, 39, 40]",5.9,0.5,default,134,4,36,0,"{0: 1, 1: 3, 3: 2}",0,1.0,1.05,0.0,1.0
"[13, 25, 26, 29, 33, 40]",5.083333333333334,0.5,default,166,2,27,0,"{1: 1, 2: 3, 3: 2}",2,1.0,0.9500000000000001,0.0,1.0
"[5, 11, 20, 31, 35, 40]",6.15,0.5,default,142,2,35,0,"{0: 1, 1: 2, 3: 3}",3,1.0,1.1,0.0,1.0
"[11, 12, 20, 29, 36, 40]",6.233333333333333,0.5,default,148,4,29,0,"{1: 3, 2: 1, 3: 2}",2,1.0,1.1,0.0,1.0
"[2, 3, 4, 7, 17, 19]",2.4,0.5,default,52,2,17,0,"{0: 4, 1: 2}",5,1.0,0.6749999999999999,0.0,1.0
"[1, 2, 3, 20, 23, 26]",5.500000000000001,0.5,default,75,3,25,0,"{0: 3, 1: 1, 2: 2}",3,1.0,0.8,0.0,1.0
"[3, 5, 14, 15, 20, 29]",5.500000000000001,0.5,default,86,2,26,0,"{0: 2, 1: 3, 2: 1}",3,1.0,0.9,0.0,1.0
"[1, 2, 3, 13, 19, 32]",5.000000000000001,0.5,default,70,2,31,0,"{0: 3, 1: 2, 3: 1}",4,1.0,0.85,0.0,1.0
"[3, 5, 19, 20, 33, 34]",6.4,0.5,default,114,2,31,0,"{0: 2, 1: 2, 3: 2}",3,1.0,1.05,0.0,1.0
"[2, 7, 21, 22, 23, 34]",6.15,0.5,default,109,3,32,0,"{0: 2, 2: 3, 3: 1}",3,1.0,1.1,0.0,1.0
"[2, 5, 7, 22, 27, 31]",5.000000000000001,0.5,default,94,2,29,0,"{0: 3, 2: 2, 3: 1}",4,1.0,0.9500000000000001,0.0,1.0
"[1, 14, 16, 20, 23, 30]",5.816666666666667,0.5,default,104,4,29,0,"{0: 1, 1: 3, 2: 2}",1,1.0,1.05,0.0,1.0
"[6, 19, 20, 25, 27, 30]",5.816666666666667,0.5,default,127,3,24,0,"{0: 1, 1: 2, 2: 3}",1,1.0,1.05,0.0,1.0
