combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[1, 13, 16, 19, 30, 36]",5.931928374655647,0.5,combined,115,3,35,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8714876033057851,1.05,0.0,1.0
"[4, 15, 25, 29, 31, 33]",5.938595041322314,0.5,combined,137,1,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",2,0.8881542699724518,0.95,0.0,1.0
"[13, 14, 23, 28, 31, 32]",5.11297520661157,0.5,combined,141,3,19,0,"{1: 2, 2: 2, 3: 2}",3,0.9074380165289256,1.025,0.0,1.0
"[5, 6, 7, 25, 29, 31]",5.597658402203857,0.5,combined,103,1,26,0,"{0: 3, 2: 2, 3: 1}",4,0.8691460055096418,1.0,0.0,1.0
"[5, 14, 15, 20, 22, 29]",5.924490358126722,0.5,combined,105,3,24,0,"{0: 1, 1: 3, 2: 2}",2,0.8528925619834711,1.05,0.0,1.0
"[2, 4, 17, 22, 28, 40]",5.185730027548209,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8809917355371901,0.95,0.0,1.0
"[2, 7, 15, 26, 35, 37]",6.096115702479339,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8652892561983472,1.05,0.0,1.0
"[6, 7, 11, 21, 22, 40]",5.921184573002755,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8446280991735537,1.1,0.0,1.0
"[4, 21, 24, 30, 38, 40]",4.955702479338844,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.8892561983471075,0.85,0.0,1.0
"[5, 7, 9, 34, 35, 39]",4.933305785123967,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.874931129476584,0.9,0.0,1.0
"[6, 15, 16, 29, 30, 39]",5.759476584022039,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8570247933884297,1.05,0.0,1.0
"[7, 12, 17, 20, 22, 34]",5.923388429752066,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8501377410468319,1.05,0.0,1.0
"[3, 11, 20, 26, 32, 34]",5.938044077134986,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8867768595041323,1.1,0.0,1.0
"[14, 19, 22, 26, 33, 34]",4.761349862258953,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8617079889807162,1.05,0.0,1.0
"[6, 16, 19, 34, 37, 40]",5.272396694214876,0.5,combined,152,4,34,0,"{0: 1, 1: 2, 3: 3}",2,0.8476584022038567,0.9,0.0,1.0
"[1, 11, 16, 30, 36, 37]",6.173112947658402,0.5,combined,131,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8494490358126722,1.05,0.0,1.0
"[7, 11, 18, 29, 30, 37]",5.58939393939394,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8484848484848485,1.05,0.0,1.0
"[9, 14, 15, 16, 28, 38]",5.600743801652893,0.5,combined,120,4,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.8768595041322313,1.05,0.0,1.0
"[1, 2, 20, 21, 22, 30]",5.111129476584023,0.5,combined,96,4,29,0,"{0: 2, 1: 1, 2: 3}",1,0.8611570247933884,0.9500000000000001,0.0,1.0
"[8, 11, 16, 37, 38, 40]",6.178567493112947,0.5,combined,150,4,32,0,"{0: 1, 1: 2, 3: 3}",2,0.8630853994490358,1.05,0.0,1.0
"[7, 8, 19, 33, 34, 35]",5.928898071625344,0.5,combined,136,2,28,0,"{0: 2, 1: 1, 3: 3}",2,0.8639118457300275,1.05,0.0,1.0
"[1, 7, 14, 17, 20, 23]",5.195013774104684,0.5,combined,82,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.862534435261708,0.9,0.0,1.0
