combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[14, 15, 21, 24, 31, 34]",2.8259386394708685,0.5,combined,139,3,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8581818181818182,1.05,0.0,0.593692147229648
"[13, 18, 19, 20, 28, 31]",2.675392703470332,0.5,combined,129,3,18,0,"{1: 4, 2: 1, 3: 1}",3,0.890909090909091,0.9749999999999999,0.0,0.593692147229648
"[2, 11, 25, 29, 35, 38]",3.6189674228006528,0.5,combined,140,2,36,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8642424242424243,1.1,0.0,0.593692147229648
"[2, 4, 17, 22, 28, 40]",3.0744617704354242,0.5,combined,113,5,38,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.863030303030303,0.95,0.0,0.593692147229648
"[2, 7, 15, 26, 35, 37]",3.6129225573015873,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8387878787878789,1.05,0.0,0.593692147229648
"[6, 7, 11, 21, 22, 40]",3.509080403549783,0.5,combined,107,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.8181818181818181,1.1,0.0,0.593692147229648
"[4, 21, 24, 30, 38, 40]",2.935933602748507,0.5,combined,157,5,36,0,"{0: 1, 2: 3, 3: 2}",0,0.863030303030303,0.85,0.0,0.593692147229648
"[5, 7, 9, 34, 35, 39]",2.9248873306758094,0.5,combined,129,1,34,0,"{0: 3, 3: 3}",2,0.8581818181818182,0.9,0.0,0.593692147229648
"[6, 15, 16, 29, 30, 39]",3.4193429359624656,0.5,combined,135,3,33,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.8569696969696969,1.05,0.0,0.593692147229648
"[7, 12, 17, 20, 22, 34]",3.5133981646205443,0.5,combined,112,4,27,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8363636363636364,1.05,0.0,0.593692147229648
"[3, 11, 20, 26, 32, 34]",3.517140224215204,0.5,combined,126,4,31,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8521212121212122,1.1,0.0,0.593692147229648
"[14, 19, 22, 26, 33, 34]",2.8239236843045132,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8496969696969696,1.05,0.0,0.593692147229648
"[6, 16, 19, 34, 37, 40]",3.1249076122788164,0.5,combined,152,4,34,0,"{0: 1, 1: 2, 3: 3}",2,0.8254545454545454,0.9,0.0,0.593692147229648
"[1, 11, 16, 30, 36, 37]",3.6660430122527004,0.5,combined,131,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8541414141414141,1.05,0.0,0.593692147229648
"[7, 11, 18, 29, 30, 37]",3.311950623108036,0.5,combined,132,2,30,0,"{0: 1, 1: 2, 2: 2, 3: 1}",4,0.8214141414141414,1.05,0.0,0.593692147229648
