combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 6, 7, 12, 14, 34]",2.9018145909125286,0.5,transformer_fallback,75,5,32,0,"{0: 3, 1: 2, 3: 1}",2,0.8265734265734266,0.7999999999999999,0.0,0.5787467442905242
"[14, 22, 28, 33, 34, 35]",2.1301522651918297,0.5,transformer_fallback,166,4,21,0,"{1: 1, 2: 2, 3: 3}",0,0.8265734265734266,0.9500000000000001,0.0,0.5787467442905242
"[6, 8, 16, 32, 35, 37]",3.314087329968902,0.5,transformer_fallback,134,4,31,0,"{0: 2, 1: 1, 3: 3}",1,0.7741258741258741,1.05,0.0,0.5787467442905242
"[1, 2, 6, 18, 22, 37]",3.0408891873435544,0.5,transformer_fallback,86,4,36,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8023310023310024,0.85,0.0,0.5787467442905242
"[7, 11, 29, 30, 37, 40]",2.8610325068101914,0.5,transformer_fallback,154,2,33,0,"{0: 1, 1: 1, 2: 2, 3: 2}",4,0.8587412587412588,0.9500000000000001,0.0,0.5787467442905242
"[4, 10, 21, 24, 28, 37]",3.3225594268317096,0.5,transformer_fallback,124,4,33,0,"{0: 2, 2: 3, 3: 1}",1,0.8107226107226108,1.1,0.0,0.5787467442905242
"[6, 14, 15, 24, 28, 38]",3.2330088233678285,0.5,transformer_fallback,125,5,32,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8405594405594405,0.95,0.0,0.5787467442905242
"[1, 2, 21, 30, 33, 35]",3.4676778121075413,0.5,transformer_fallback,122,2,34,0,"{0: 2, 2: 2, 3: 2}",1,0.8125874125874126,1.1,0.0,0.5787467442905242
"[2, 8, 9, 13, 21, 26]",2.905699883741332,0.5,transformer_fallback,79,3,24,0,"{0: 3, 1: 1, 2: 2}",2,0.8433566433566434,0.9500000000000001,0.0,0.5787467442905242
"[1, 6, 8, 16, 37, 38]",3.459961188850334,0.5,transformer_fallback,106,4,37,0,"{0: 3, 1: 1, 3: 2}",1,0.7792540792540792,1.05,0.0,0.5787467442905242
"[9, 20, 31, 35, 37, 39]",2.7031385232396485,0.5,transformer_fallback,171,1,30,0,"{0: 1, 1: 1, 3: 4}",2,0.8433566433566433,0.85,0.0,0.5787467442905242
"[3, 8, 16, 21, 23, 28]",2.9034334629245295,0.5,transformer_fallback,99,3,25,0,"{0: 2, 1: 1, 2: 3}",2,0.8335664335664336,0.9,0.0,0.5787467442905242
"[4, 7, 21, 34, 35, 37]",3.4112466318891896,0.5,transformer_fallback,138,2,33,0,"{0: 2, 2: 1, 3: 3}",2,0.7771561771561772,1.1,0.0,0.5787467442905242
