combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 9, 13, 26, 36]",5.038606060606061,0.5,transformer_fallback,94,4,34,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8881818181818182,0.9500000000000001,0.0,1.0
"[1, 6, 16, 37, 38, 39]",4.998787878787879,0.5,transformer_fallback,137,3,38,0,"{0: 2, 1: 1, 3: 3}",1,0.8303030303030303,1.0,0.0,1.0
"[9, 20, 31, 35, 37, 39]",4.6806060606060615,0.5,transformer_fallback,171,1,30,0,"{0: 1, 1: 1, 3: 4}",2,0.8681818181818182,0.7999999999999999,0.0,1.0
"[3, 8, 16, 21, 23, 28]",5.024303030303031,0.5,transformer_fallback,99,3,25,0,"{0: 2, 1: 1, 2: 3}",2,0.8524242424242424,0.9,0.0,1.0
"[4, 7, 21, 34, 35, 37]",5.933151515151515,0.5,transformer_fallback,138,2,33,0,"{0: 2, 2: 1, 3: 3}",2,0.8745454545454545,1.05,0.0,1.0
"[3, 4, 8, 19, 21, 33]",5.281575757575758,0.5,transformer_fallback,88,2,30,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.8706060606060606,0.9,0.0,1.0
"[9, 14, 20, 26, 30, 38]",5.598606060606061,0.5,transformer_fallback,137,5,29,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.8715151515151516,1.0,0.0,1.0
"[5, 14, 22, 25, 32, 34]",5.768303030303031,0.5,transformer_fallback,132,4,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.879090909090909,1.1,0.0,1.0
"[6, 9, 14, 23, 26, 29]",5.926484848484848,0.5,transformer_fallback,107,3,23,0,"{0: 2, 1: 1, 2: 3}",2,0.8578787878787879,1.1,0.0,1.0
"[14, 16, 26, 33, 37, 39]",5.099636363636365,0.5,transformer_fallback,165,3,25,0,"{1: 2, 2: 1, 3: 3}",1,0.8324242424242425,0.9,0.0,1.0
"[1, 4, 16, 22, 23, 35]",6.008484848484849,0.5,transformer_fallback,101,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8545454545454545,1.05,0.0,1.0
"[6, 19, 21, 24, 28, 29]",5.340060606060606,0.5,transformer_fallback,127,3,23,0,"{0: 1, 1: 1, 2: 4}",2,0.8918181818181818,1.05,0.0,1.0
"[6, 16, 22, 25, 37, 40]",5.993939393939394,0.5,transformer_fallback,146,4,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8181818181818181,1.05,0.0,1.0
"[12, 23, 32, 36, 37, 38]",4.683515151515152,0.5,transformer_fallback,178,4,26,0,"{1: 1, 2: 1, 3: 4}",2,0.8754545454545455,0.9,0.0,1.0
"[7, 8, 16, 19, 25, 26]",4.92030303030303,0.5,transformer_fallback,101,3,19,0,"{0: 2, 1: 2, 2: 2}",2,0.8424242424242424,0.9749999999999999,0.0,1.0
"[3, 9, 16, 31, 33, 40]",5.924787878787878,0.5,transformer_fallback,132,2,37,0,"{0: 2, 1: 1, 3: 3}",2,0.8536363636363636,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.946606060606061,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.9081818181818182,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9482424242424243,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8706060606060606,0.9,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.753151515151515,0.5,transformer_fallback,112,4,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.8412121212121212,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.609272727272727,0.5,transformer_fallback,130,2,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8981818181818182,1.05,0.0,1.0
