combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[14, 15, 17, 19, 20, 25]",2.4736713406402853,0.5,lstm,110,2,11,2,"{1: 5, 2: 1}",2,0.6942424242424242,0.7749999999999999,0.0,0.7585551530574963
"[11, 14, 18, 19, 22, 23]",2.6064414789451367,0.5,lstm,107,3,12,2,"{1: 4, 2: 2}",3,0.7151515151515151,0.8749999999999999,0.0,0.7585551530574963
"[16, 19, 20, 24, 35, 36]",3.591367878890822,0.5,lstm,150,4,20,1,"{1: 3, 2: 1, 3: 2}",1,0.7945454545454546,1.05,0.0,0.7585551530574963
"[1, 7, 19, 20, 25, 40]",3.712460865142545,0.5,lstm,112,2,39,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.776969696969697,1.05,0.0,0.7585551530574963
"[15, 18, 19, 20, 22, 25]",2.320673064920567,0.5,lstm,119,3,10,2,"{1: 4, 2: 2}",1,0.6066666666666667,0.8749999999999999,0.0,0.7585551530574963
"[17, 18, 21, 22, 23, 24]",2.457331208858406,0.5,lstm,125,3,7,0,"{1: 2, 2: 4}",2,0.6403896103896103,0.8749999999999999,0.0,0.7585551530574963
"[17, 18, 21, 22, 24, 25]",2.3183350074791083,0.5,lstm,127,3,8,0,"{1: 2, 2: 4}",1,0.5989610389610389,0.8749999999999999,0.0,0.7585551530574963
"[17, 18, 21, 22, 25, 32]",3.5412835360577786,0.5,lstm,135,3,15,0,"{1: 2, 2: 3, 3: 1}",1,0.6294805194805194,0.9749999999999999,0.0,0.7585551530574963
"[8, 16, 18, 21, 22, 26]",3.44158771594165,0.5,lstm,111,5,18,0,"{0: 1, 1: 2, 2: 3}",0,0.7175757575757575,0.875,0.0,0.7585551530574963
"[15, 17, 18, 20, 22, 26]",2.3323502169736945,0.5,lstm,118,4,11,1,"{1: 4, 2: 2}",1,0.6451515151515151,0.8749999999999999,0.0,0.7585551530574963
