combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[12, 13, 28, 29, 33, 38]",5.027748917748918,0.5,combined,153,3,26,0,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",2,0.861038961038961,0.9,0.0,1.0
"[3, 8, 20, 27, 29, 32]",5.930865800865801,0.5,combined,119,3,29,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.8688311688311688,1.1,0.0,1.0
"[6, 15, 21, 25, 31, 33]",5.766796536796537,0.5,combined,131,1,27,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.8753246753246754,0.95,0.0,1.0
"[13, 18, 19, 22, 28, 31]",5.085064935064935,0.5,combined,131,3,18,0,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",3,0.8376623376623377,0.9749999999999999,0.0,1.0
"[5, 13, 14, 15, 25, 32]",5.930865800865801,0.5,combined,104,2,27,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",2,0.8688311688311688,1.05,0.0,1.0
"[4, 12, 17, 22, 27, 28]",5.753636363636364,0.5,combined,110,4,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",1,0.8424242424242424,1.05,0.0,1.0
"[2, 3, 4, 8, 17, 35]",4.852207792207793,0.5,combined,69,3,33,0,"{np.int64(0): 4, np.int64(1): 1, np.int64(3): 1}",3,0.8805194805194806,0.85,0.0,1.0
"[6, 7, 11, 18, 22, 30]",5.0215151515151515,0.5,combined,94,4,24,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.8454545454545455,0.9,0.0,1.0
"[3, 11, 18, 19, 25, 38]",6.094415584415584,0.5,combined,114,2,35,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",3,0.861038961038961,1.05,0.0,1.0
"[9, 10, 22, 23, 34, 37]",5.927229437229437,0.5,combined,135,3,28,0,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",2,0.8597402597402597,1.1,0.0,1.0
"[5, 9, 10, 35, 36, 39]",5.021471861471862,0.5,combined,134,2,34,0,"{np.int64(0): 3, np.int64(3): 3}",1,0.887012987012987,1.1,0.0,1.0
"[5, 6, 23, 29, 30, 39]",6.097012987012987,0.5,combined,132,2,34,0,"{np.int64(0): 2, np.int64(2): 3, np.int64(3): 1}",3,0.8675324675324676,1.1,0.0,1.0
"[7, 17, 20, 22, 28, 34]",5.917705627705628,0.5,combined,128,4,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.835930735930736,1.05,0.0,1.0
"[11, 21, 26, 32, 34, 37]",5.033463203463204,0.5,combined,161,3,26,0,"{np.int64(1): 1, np.int64(2): 2, np.int64(3): 3}",2,0.8753246753246753,0.9500000000000001,0.0,1.0
