combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",4.658641975308642,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6049382716049383,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.496913580246914,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.6172839506172839,1.05,0.0,1.0
"[7, 20, 21, 22, 38, 40]",5.006172839506173,0.5,lstm,148,4,33,3,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.5987654320987654,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",5.653703703703704,0.5,lstm,140,4,34,2,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.5925925925925926,1.1,0.0,1.0
"[2, 3, 6, 20, 21, 40]",4.170370370370371,0.5,lstm,92,4,38,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.5925925925925926,0.9,0.0,1.0
"[14, 15, 20, 21, 35, 40]",5.4944444444444445,0.5,lstm,145,3,26,1,"{1: 3, 2: 1, 3: 2}",0,0.611111111111111,1.05,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.0777777777777775,0.5,lstm,134,4,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.611111111111111,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",4.280246913580248,0.5,lstm,162,2,25,3,"{1: 2, 2: 2, 3: 2}",2,0.6172839506172839,0.9,0.0,1.0
"[18, 19, 20, 21, 32, 40]",5.620194003527337,0.5,lstm,150,4,22,1,"{1: 3, 2: 1, 3: 2}",1,0.5088183421516755,1.05,0.0,1.0
"[1, 11, 19, 20, 21, 40]",4.792504409171076,0.5,lstm,112,2,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.5229276895943563,1.05,0.0,1.0
"[19, 20, 21, 25, 31, 40]",3.890035273368607,0.5,lstm,156,2,21,1,"{1: 2, 2: 2, 3: 2}",2,0.5167548500881834,0.9,0.0,1.0
"[10, 18, 19, 20, 21, 40]",5.620194003527337,0.5,lstm,128,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.5088183421516755,1.05,0.0,1.0
"[14, 19, 20, 21, 25, 40]",5.62336860670194,0.5,lstm,139,3,26,1,"{1: 3, 2: 2, 3: 1}",1,0.5167548500881834,1.05,0.0,1.0
"[6, 7, 19, 20, 21, 40]",5.7787477954144615,0.5,lstm,113,3,34,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.4885361552028219,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.786860670194003,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5088183421516755,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.792504409171076,0.5,lstm,143,3,23,1,"{1: 3, 2: 2, 3: 1}",2,0.5229276895943563,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.786860670194003,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.5088183421516755,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.871604938271605,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5123456790123457,1.05,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.614550264550265,0.5,lstm,134,4,34,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.49470899470899476,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9708994708994707,0.5,lstm,161,3,21,2,"{1: 2, 2: 2, 3: 2}",1,0.5105820105820107,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.786860670194003,0.5,lstm,140,2,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5088183421516757,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.206701940035273,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.5167548500881834,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.610317460317461,0.5,lstm,137,3,25,2,"{1: 3, 2: 2, 3: 1}",1,0.4841269841269842,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.607142857142858,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.47619047619047616,1.05,0.0,1.0
"[18, 19, 20, 21, 33, 40]",4.717019400352735,0.5,lstm,151,3,22,1,"{1: 3, 2: 1, 3: 2}",1,0.5008818342151676,0.9,0.0,1.0
"[11, 19, 20, 21, 27, 40]",5.7861552028218695,0.5,lstm,138,2,29,1,"{1: 3, 2: 2, 3: 1}",2,0.5070546737213404,1.05,0.0,1.0
"[19, 20, 21, 26, 27, 40]",3.7194885361552026,0.5,lstm,153,3,21,1,"{1: 2, 2: 3, 3: 1}",1,0.5070546737213404,0.9,0.0,1.0
