combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 6, 18, 22, 31, 40]",4.566284418190927,0.5879901960784314,clustering,120,4,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.868467895740623,1.05,0.0,0.593692147229648
"[8, 16, 22, 24, 27, 40]",4.302548948150835,0.542156862745098,clustering,137,5,32,0,"{0: 1, 1: 1, 2: 3, 3: 1}",0,0.8739563466836194,0.95,0.0,0.593692147229648
"[12, 18, 25, 29, 38, 40]",3.9131464275241243,0.6727941176470588,clustering,162,4,28,0,"{1: 2, 2: 2, 3: 2}",1,0.8898071625344353,0.9,0.0,0.593692147229648
"[3, 8, 13, 20, 29, 40]",4.174737958965756,0.6524317647058823,genetico,113,3,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.8610722610722611,1.1,0.0,0.593692147229648
"[6, 13, 16, 29, 31, 40]",4.183799266491081,0.6793925490196079,genetico,135,3,34,0,"{0: 1, 1: 2, 2: 1, 3: 2}",3,0.8766687857596949,1.05,0.0,0.593692147229648
"[7, 16, 19, 20, 26, 40]",4.0456928821078275,0.5955007843137256,genetico,128,4,33,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.8423455332546241,1.05,0.0,0.593692147229648
"[7, 10, 21, 25, 32, 37]",3.8707566882760926,0.48290674509803927,montecarlo,132,2,30,0,"{0: 2, 2: 2, 3: 2}",2,0.905149396058487,1.1,0.0,0.593692147229648
"[2, 11, 26, 29, 35, 39]",3.9932277749523593,0.5284949803921569,montecarlo,142,2,37,0,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.9262343716889172,1.1,0.0,0.593692147229648
"[6, 9, 19, 36, 38, 39]",3.9260569789598407,0.5612890980392157,montecarlo,147,3,33,0,"{0: 2, 1: 1, 3: 3}",1,0.9118881118881119,1.05,0.0,0.593692147229648
"[2, 8, 14, 22, 29, 31]",3.6353507796922773,0.5421333333333334,transformer_fallback,106,4,29,0,"{0: 2, 1: 1, 2: 2, 3: 1}",3,0.9016317016317016,1.1,0.0,0.593692147229648
"[3, 9, 25, 28, 34, 39]",3.442053155840046,0.5440556862745098,transformer_fallback,138,2,36,0,"{0: 2, 2: 2, 3: 2}",1,0.9195592286501377,1.1,0.0,0.593692147229648
"[12, 16, 19, 31, 32, 39]",2.966668236037413,0.6741627450980392,transformer_fallback,149,3,27,0,"{1: 3, 3: 3}",2,0.9034965034965035,0.9500000000000001,0.0,0.593692147229648
"[20, 21, 23, 24, 30, 40]",1.9260307923668578,0.4545588235294118,lstm,158,4,20,0,"{1: 1, 2: 4, 3: 1}",1,0.8528077982623438,0.9500000000000001,0.0,0.593692147229648
"[11, 20, 22, 23, 24, 40]",3.5127125376276718,0.4658333333333333,lstm,140,4,29,0,"{1: 2, 2: 3, 3: 1}",2,0.8591015045560499,1.1,0.0,0.593692147229648
