combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 6, 21, 24, 33, 35]",5.757542087542088,0.5,transformer_fallback,121,3,33,0,"{0: 2, 2: 2, 3: 2}",1,0.8521885521885522,1.1,0.0,1.0
"[1, 9, 13, 21, 26, 30]",5.7564646464646465,0.5,transformer_fallback,100,2,29,0,"{0: 2, 1: 1, 2: 3}",1,0.8494949494949495,1.1,0.0,1.0
"[2, 6, 8, 16, 37, 39]",6.1657239057239055,0.5,transformer_fallback,108,4,37,0,"{0: 3, 1: 1, 3: 2}",2,0.830976430976431,1.05,0.0,1.0
"[1, 9, 16, 20, 31, 35]",5.748114478114479,0.5,transformer_fallback,112,2,34,0,"{0: 2, 1: 2, 3: 2}",1,0.8286195286195286,1.05,0.0,1.0
"[8, 9, 16, 21, 23, 28]",4.746767676767677,0.5,transformer_fallback,105,3,20,0,"{0: 2, 1: 1, 2: 3}",1,0.8252525252525252,1.05,0.0,1.0
"[3, 4, 21, 34, 35, 37]",6.1755555555555555,0.5,transformer_fallback,134,2,34,0,"{0: 2, 2: 1, 3: 3}",2,0.8555555555555556,1.1,0.0,1.0
"[4, 9, 14, 20, 30, 37]",5.756060606060607,0.5,transformer_fallback,114,4,33,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8484848484848485,1.1,0.0,1.0
"[5, 14, 22, 26, 32, 34]",5.767373737373738,0.5,transformer_fallback,133,5,29,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8767676767676768,1.0,0.0,1.0
"[6, 9, 14, 25, 26, 29]",5.751212121212122,0.5,transformer_fallback,109,3,23,0,"{0: 2, 1: 1, 2: 3}",1,0.8363636363636364,1.1,0.0,1.0
"[14, 16, 23, 26, 33, 37]",5.908585858585858,0.5,transformer_fallback,149,3,23,0,"{1: 2, 2: 2, 3: 2}",2,0.8131313131313131,1.05,0.0,1.0
"[1, 4, 16, 22, 23, 35]",5.9966329966329965,0.5,transformer_fallback,101,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8249158249158249,1.05,0.0,1.0
"[6, 19, 21, 24, 28, 29]",5.334713804713805,0.5,transformer_fallback,127,3,23,0,"{0: 1, 1: 1, 2: 4}",2,0.8784511784511785,1.05,0.0,1.0
"[6, 16, 22, 25, 37, 40]",5.991245791245792,0.5,transformer_fallback,146,4,34,0,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.8114478114478114,1.05,0.0,1.0
"[12, 23, 32, 36, 37, 38]",4.688080808080809,0.5,transformer_fallback,178,4,26,0,"{1: 1, 2: 1, 3: 4}",2,0.8868686868686868,0.9500000000000001,0.0,1.0
"[7, 8, 16, 19, 25, 26]",4.924747474747474,0.5,transformer_fallback,101,3,19,0,"{0: 2, 1: 2, 2: 2}",2,0.8535353535353535,0.9749999999999999,0.0,1.0
"[3, 9, 16, 31, 33, 40]",5.922188552188552,0.5,transformer_fallback,132,2,37,0,"{0: 2, 1: 1, 3: 3}",2,0.8471380471380472,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.938080808080808,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8868686868686869,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.951784511784512,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8794612794612795,0.9500000000000001,0.0,1.0
