combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",4.65990990990991,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6081081081081081,0.95,0.0,1.0
"[9, 15, 16, 20, 21, 40]",5.4968468468468465,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.617117117117117,1.05,0.0,1.0
"[7, 20, 21, 22, 38, 40]",5.011711711711713,0.5,lstm,148,4,33,3,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.6126126126126126,1.1,0.0,1.0
"[6, 20, 21, 22, 31, 40]",5.661711711711712,0.5,lstm,140,4,34,2,"{0: 1, 1: 1, 2: 2, 3: 2}",1,0.6126126126126126,1.1,0.0,1.0
"[2, 3, 6, 20, 21, 40]",4.176576576576577,0.5,lstm,92,4,38,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,0.6081081081081081,0.9,0.0,1.0
"[14, 15, 20, 21, 35, 40]",5.495045045045045,0.5,lstm,145,3,26,1,"{1: 3, 2: 1, 3: 2}",0,0.6126126126126126,1.05,0.0,1.0
"[2, 13, 20, 21, 38, 40]",5.081981981981982,0.5,lstm,134,4,38,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.6216216216216216,1.1,0.0,1.0
"[15, 20, 21, 29, 37, 40]",4.2801801801801815,0.5,lstm,162,2,25,3,"{1: 2, 2: 2, 3: 2}",2,0.617117117117117,0.9,0.0,1.0
"[18, 19, 20, 21, 32, 40]",5.6122908622908625,0.5,lstm,150,4,22,1,"{1: 3, 2: 1, 3: 2}",1,0.48906048906048905,1.05,0.0,1.0
"[1, 11, 19, 20, 21, 40]",4.7853925353925355,0.5,lstm,112,2,39,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.5051480051480051,1.05,0.0,1.0
"[19, 20, 21, 25, 31, 40]",3.8882239382239385,0.5,lstm,156,2,21,1,"{1: 2, 2: 2, 3: 2}",2,0.5122265122265122,0.9,0.0,1.0
"[10, 18, 19, 20, 21, 40]",5.6122908622908625,0.5,lstm,128,4,30,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.48906048906048905,1.05,0.0,1.0
"[14, 19, 20, 21, 25, 40]",5.61924066924067,0.5,lstm,139,3,26,1,"{1: 3, 2: 2, 3: 1}",1,0.5064350064350065,1.05,0.0,1.0
"[6, 7, 19, 20, 21, 40]",5.77998712998713,0.5,lstm,113,3,34,2,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.4916344916344916,1.05,0.0,1.0
"[7, 19, 20, 21, 28, 40]",5.783590733590733,0.5,lstm,135,3,33,2,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.5006435006435007,1.05,0.0,1.0
"[17, 19, 20, 21, 26, 40]",5.79002574002574,0.5,lstm,143,3,23,1,"{1: 3, 2: 2, 3: 1}",2,0.5167310167310168,1.05,0.0,1.0
"[3, 19, 20, 21, 33, 40]",5.781274131274131,0.5,lstm,136,2,37,1,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.4948519948519948,1.05,0.0,1.0
"[8, 19, 20, 21, 38, 40]",5.867953667953668,0.5,lstm,146,4,32,1,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.5032175032175032,1.05,0.0,1.0
"[6, 19, 20, 21, 28, 40]",5.6128056628056635,0.5,lstm,134,4,34,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.49034749034749037,1.05,0.0,1.0
"[19, 20, 21, 22, 39, 40]",3.9674388674388674,0.5,lstm,161,3,21,2,"{1: 2, 2: 2, 3: 2}",1,0.501930501930502,0.8,0.0,1.0
"[13, 19, 20, 21, 27, 40]",5.785907335907336,0.5,lstm,140,2,27,1,"{1: 3, 2: 2, 3: 1}",2,0.5064350064350065,1.05,0.0,1.0
"[3, 5, 19, 20, 21, 40]",6.197940797940798,0.5,lstm,108,2,37,1,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.4948519948519948,1.05,0.0,1.0
"[15, 19, 20, 21, 22, 40]",5.607400257400258,0.5,lstm,137,3,25,2,"{1: 3, 2: 2, 3: 1}",1,0.47683397683397677,1.05,0.0,1.0
"[6, 15, 19, 20, 21, 40]",5.605083655083655,0.5,lstm,121,3,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.471042471042471,1.05,0.0,1.0
"[18, 19, 20, 21, 33, 40]",4.707657657657658,0.5,lstm,151,3,22,1,"{1: 3, 2: 1, 3: 2}",1,0.4774774774774774,0.9,0.0,1.0
"[11, 19, 20, 21, 27, 40]",5.780759330759331,0.5,lstm,138,2,29,1,"{1: 3, 2: 2, 3: 1}",2,0.4935649935649936,1.05,0.0,1.0
"[19, 20, 21, 26, 27, 40]",3.7187258687258686,0.5,lstm,153,3,21,1,"{1: 2, 2: 3, 3: 1}",1,0.5051480051480051,0.9,0.0,1.0
"[14, 18, 19, 20, 21, 40]",5.008172458172459,0.5,lstm,132,4,26,1,"{1: 4, 2: 1, 3: 1}",1,0.4787644787644788,1.05,0.0,1.0
"[5, 11, 19, 20, 21, 40]",5.947425997425998,0.5,lstm,116,2,35,1,"{0: 1, 1: 3, 2: 1, 3: 1}",3,0.4935649935649936,1.05,0.0,1.0
"[16, 19, 20, 21, 38, 40]",4.967953667953669,0.5,lstm,154,4,24,1,"{1: 3, 2: 1, 3: 2}",1,0.5032175032175032,0.9,0.0,1.0
"[11, 19, 20, 21, 33, 40]",5.780759330759331,0.5,lstm,144,2,29,1,"{1: 3, 2: 1, 3: 2}",2,0.4935649935649936,1.05,0.0,1.0
"[18, 19, 20, 21, 28, 40]",5.607657657657658,0.5,lstm,146,4,22,1,"{1: 3, 2: 2, 3: 1}",1,0.4774774774774774,1.05,0.0,1.0
"[15, 19, 20, 21, 39, 40]",4.961003861003862,0.5,lstm,154,2,25,1,"{1: 3, 2: 1, 3: 2}",1,0.4858429858429858,0.9,0.0,1.0
"[4, 19, 20, 21, 24, 40]",5.623359073359074,0.5,lstm,128,4,36,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.5167310167310168,1.05,0.0,1.0
"[3, 15, 19, 20, 21, 40]",5.773552123552124,0.5,lstm,118,2,37,1,"{0: 1, 1: 3, 2: 1, 3: 1}",2,0.47554697554697556,1.05,0.0,1.0
"[19, 20, 21, 24, 29, 40]",3.8882239382239385,0.5,lstm,153,3,21,2,"{1: 2, 2: 3, 3: 1}",2,0.5122265122265122,0.9,0.0,1.0
