combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[8, 14, 15, 21, 30, 34]",5.611590909090909,0.5,transformer_fallback,122,4,26,0,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.9039772727272728,1.05,0.0,1.0
"[2, 3, 27, 37, 38, 39]",6.59969696969697,0.5,transformer_fallback,146,2,37,0,"{0: 2, 2: 1, 3: 3}",3,0.8742424242424243,1.0,0.0,1.0
"[1, 12, 17, 26, 32, 36]",5.7710606060606064,0.5,transformer_fallback,124,4,35,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8859848484848485,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.3522727272727275,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8806818181818181,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.779166666666667,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.90625,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.6025,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.88125,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.357954545454546,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8948863636363636,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.207121212121213,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8928030303030303,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.522954545454546,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.890719696969697,0.9500000000000001,0.0,1.0
"[14, 23, 29, 31, 32, 36]",5.20409090909091,0.5,transformer_fallback,165,3,22,0,"{1: 1, 2: 2, 3: 3}",3,0.8852272727272728,0.9500000000000001,0.0,1.0
"[14, 15, 19, 26, 33, 39]",5.77659090909091,0.5,transformer_fallback,146,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.899810606060606,1.05,0.0,1.0
"[1, 7, 15, 17, 29, 31]",4.906590909090909,0.5,transformer_fallback,100,0,30,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8914772727272727,0.95,0.0,1.0
"[1, 8, 13, 23, 39, 40]",5.186742424242424,0.5,transformer_fallback,124,2,39,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8835227272727273,1.1,0.0,1.0
