combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[2, 8, 18, 20, 21, 40]",2.7658609465116406,0.5,lstm,109,5,38,1,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.6096491228070176,0.83,0.0,0.0,0.5934653640171786
"[9, 15, 16, 20, 21, 40]",3.2580356055424287,0.5,lstm,121,3,31,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.599624060150376,0.83,0.0,0.0,0.5934653640171786
"[6, 7, 20, 21, 37, 40]",3.6411643505442552,0.5,lstm,131,3,34,1,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.5952380952380952,0.83,0.0,0.064,0.5934653640171786
"[2, 3, 20, 21, 30, 40]",3.0141793488240913,0.5,lstm,116,4,38,1,"{0: 2, 1: 1, 2: 2, 3: 1}",2,0.6140350877192982,0.83,0.0,0.0,0.5934653640171786
"[6, 14, 15, 20, 21, 40]",3.2918527196183547,0.5,lstm,116,4,34,1,"{0: 1, 1: 3, 2: 1, 3: 1}",0,0.5820802005012531,0.83,0.0,0.064,0.5934653640171786
"[2, 20, 21, 35, 38, 40]",2.4201725778081604,0.5,lstm,156,4,38,1,"{0: 1, 1: 1, 2: 1, 3: 3}",1,0.618421052631579,0.83,0.0,0.064,0.5934653640171786
"[13, 20, 21, 29, 37, 40]",3.194551172793102,0.5,lstm,160,2,27,2,"{1: 2, 2: 2, 3: 2}",3,0.6271929824561403,0.83,0.0,0.032,0.5934653640171786
"[15, 18, 20, 21, 31, 40]",3.3748962238885483,0.5,lstm,145,3,25,1,"{1: 3, 2: 1, 3: 2}",1,0.5952380952380952,0.83,0.0,0.032,0.5934653640171786
"[1, 11, 20, 21, 30, 40]",2.766604637443993,0.5,lstm,123,3,39,2,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.612781954887218,0.83,0.0,0.0,0.5934653640171786
"[10, 18, 20, 21, 24, 40]",3.2804474754797988,0.5,lstm,133,5,30,2,"{0: 1, 1: 2, 2: 2, 3: 1}",0,0.6140350877192982,0.83,0.0,0.032,0.5934653640171786
"[7, 14, 20, 21, 24, 40]",3.3993904284365053,0.5,lstm,126,4,33,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.6184210526315789,0.83,0.0,0.064,0.5934653640171786
"[6, 7, 20, 21, 27, 40]",3.3743012711426665,0.5,lstm,121,3,34,2,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.5927318295739348,0.83,0.0,0.032,0.5934653640171786
"[3, 17, 20, 21, 25, 40]",3.4603195391422688,0.5,lstm,126,2,37,1,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.618421052631579,0.83,0.0,0.0,0.5934653640171786
"[8, 20, 21, 32, 37, 40]",3.0105144399094597,0.5,lstm,158,4,32,1,"{0: 1, 1: 1, 2: 1, 3: 3}",1,0.6052631578947368,0.83,0.0,0.064,0.5934653640171786
"[6, 20, 21, 27, 38, 40]",2.9081825676177755,0.5,lstm,152,4,34,2,"{0: 1, 1: 1, 2: 2, 3: 2}",0,0.5908521303258145,0.83,0.0,0.064,0.5934653640171786
"[19, 20, 21, 26, 39, 40]",2.4032640207701976,0.5,lstm,165,3,21,1,"{1: 2, 2: 2, 3: 2}",1,0.6271929824561402,0.73,0.0,0.032,0.5934653640171786
"[3, 5, 13, 20, 21, 40]",3.70863794145472,0.5,lstm,102,2,37,2,"{0: 2, 1: 2, 2: 1, 3: 1}",3,0.6228070175438596,0.83,0.0,0.0,0.5934653640171786
