timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-16 10:42:01.692815,9,9,0,3.247777777777778,0.5,3.544,2.962,Counter({'lstm': 9}),moderado,0.7,0.593692147229648
