timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-08 09:49:59.300053,4,4,0,4.7085,0.5,5.617,3.017,Counter({'lstm': 4}),moderado,0.7,1.0
