Draw,Motivo,SVI,Timestamp
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.534104
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.535745
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.537520
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.539098
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.539607
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.539994
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.540347
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.540697
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.541038
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.541676
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.542026
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.542385
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.542733
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.543065
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.543413
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.543740
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.544108
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.544455
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.544813
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.545163
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.545515
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.545886
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.546584
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.547538
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.548473
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.549339
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.549881
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.550250
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.552302
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.553669
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.555617
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.556093
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.556478
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.557057
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.558446
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.559968
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.561250
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.561976
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.562370
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.562767
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.563142
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.563516
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.563897
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.564260
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.565040
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.565530
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.566474
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.567601
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.568072
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.568461
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.569248
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.571031
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.571871
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.572885
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.573341
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.573732
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.574105
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.574456
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.574794
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.575138
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.575505
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.575846
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.576177
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.576527
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.577163
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.578786
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.580886
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.582788
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.583496
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.583914
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.584303
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.584878
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.585341
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.585738
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.586110
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.587286
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.587765
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.588261
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.588889
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.589614
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.590486
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.590952
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.591343
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.591713
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.592091
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.592468
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.592839
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.593230
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.593642
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.594030
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.594387
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.594765
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.595207
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.595620
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.597112
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.597636
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.598087
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.598482
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.602020
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.603018
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.603486
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.603900
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.604294
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.604743
"[1, 2, 3, 4, 5, 6]",Combinación inválida,0.0,2025-08-14 09:34:16.605181
