combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[6, 9, 13, 21, 24, 28]",3.715405011100619,0.5513725490196079,montecarlo,101,3,22,0,"{0: 2, 1: 1, 2: 3}",1,0.8868035190615835,0.87,0.0,0.064,0.5793607604792965
"[5, 6, 29, 32, 35, 37]",3.9577162362594414,0.46406862745098043,montecarlo,144,2,32,2,"{0: 2, 2: 1, 3: 3}",3,0.9180840664711633,0.87,0.0,0.128,0.5793607604792965
"[1, 18, 22, 28, 29, 30]",3.280243790867961,0.4377941176470589,montecarlo,128,4,29,2,"{0: 1, 1: 1, 2: 4}",1,0.9026392961876832,0.87,0.0,0.0,0.5793607604792965
"[1, 5, 18, 21, 25, 29]",3.3336163473773457,0.4155882352941177,montecarlo,99,1,28,2,"{0: 2, 1: 1, 2: 3}",2,0.8923020527859238,0.87,0.0,0.0,0.5793607604792965
"[4, 9, 13, 20, 26, 28]",3.674823648155377,0.5168137254901961,montecarlo,100,4,24,0,"{0: 2, 1: 2, 2: 2}",1,0.8966275659824047,0.87,0.0,0.0,0.5793607604792965
"[3, 5, 18, 21, 25, 30]",3.9201884269997676,0.48593137254901964,montecarlo,102,2,27,1,"{0: 2, 1: 1, 2: 3}",2,0.8953567937438905,0.87,0.0,0.0,0.5793607604792965
"[8, 16, 20, 23, 26, 33]",3.7000848400233464,0.5486764705882353,montecarlo,126,4,25,1,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.9012707722385142,0.87,0.0,0.032,0.5793607604792965
"[5, 13, 21, 22, 31, 32]",3.909449731613641,0.4328921568627451,montecarlo,124,2,27,2,"{0: 1, 1: 1, 2: 2, 3: 2}",3,0.8954545454545455,0.87,0.0,0.064,0.5793607604792965
"[7, 22, 23, 27, 29, 37]",2.6148837781496685,0.3986274509803922,montecarlo,145,1,30,3,"{0: 1, 2: 4, 3: 1}",4,0.9131964809384164,0.87,0.0,0.032,0.5793607604792965
"[2, 6, 16, 24, 25, 26]",3.1044698220793894,0.33558823529411763,montecarlo,99,5,24,0,"{0: 2, 1: 1, 2: 3}",1,0.8873411534701857,0.87,0.0,0.064,0.5793607604792965
"[4, 9, 13, 22, 23, 29]",3.8765221787149273,0.4434803921568628,montecarlo,100,2,25,2,"{0: 2, 1: 1, 2: 3}",3,0.9045210166177908,0.87,0.0,0.0,0.5793607604792965
"[8, 13, 20, 22, 27, 32]",3.1260643859086708,0.5437745098039216,montecarlo,122,4,24,3,"{0: 1, 1: 2, 2: 2, 3: 1}",1,0.9028347996089932,0.87,0.0,0.032,0.5793607604792965
"[5, 13, 16, 20, 22, 25]",3.1582219313450457,0.6180392156862745,montecarlo,101,3,20,2,"{0: 1, 1: 3, 2: 2}",2,0.8844086021505376,0.87,0.0,0.0,0.5793607604792965
"[2, 13, 24, 26, 27, 30]",3.4083688184020016,0.4704411764705883,montecarlo,122,4,28,1,"{0: 1, 1: 1, 2: 4}",2,0.8935972629521016,0.87,0.0,0.032,0.5793607604792965
"[2, 4, 14, 15, 22, 23]",2.716748940246799,0.4123039215686275,montecarlo,80,4,21,1,"{0: 2, 1: 2, 2: 2}",2,0.9019550342130987,0.87,0.0,0.032,0.5793607604792965
"[4, 6, 18, 26, 32, 37]",3.7208634982655266,0.44500000000000006,montecarlo,123,5,33,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.9080156402737047,0.87,0.0,0.096,0.5793607604792965
"[9, 13, 24, 26, 27, 37]",3.814361642928347,0.48759803921568634,montecarlo,136,2,28,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.9018084066471164,0.87,0.0,0.064,0.5793607604792965
