combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[12, 16, 23, 25, 32, 38]",5.769169472502806,0.5,transformer_fallback,146,4,26,0,"{1: 2, 2: 2, 3: 2}",1,0.8812570145903479,1.05,0.0,1.0
"[3, 9, 16, 26, 31, 33]",5.937811447811447,0.5,transformer_fallback,118,2,30,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.8861952861952862,1.05,0.0,1.0
"[2, 11, 12, 30, 32, 35]",5.936913580246913,0.5,transformer_fallback,122,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8839506172839506,1.1,0.0,1.0
"[1, 22, 25, 27, 39, 40]",3.9451402918069585,0.5,transformer_fallback,154,2,39,0,"{0: 1, 2: 3, 3: 2}",0,0.8628507295173962,0.9500000000000001,0.0,1.0
"[6, 12, 16, 19, 25, 34]",5.783445566778901,0.5,transformer_fallback,112,4,28,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,0.9169472502805837,1.05,0.0,1.0
"[3, 5, 17, 27, 38, 40]",6.594062850729517,0.5,transformer_fallback,130,2,37,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8601571268237935,1.05,0.0,1.0
"[7, 14, 21, 22, 30, 35]",5.768900112233446,0.5,transformer_fallback,129,3,28,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8805836139169473,1.1,0.0,1.0
"[3, 8, 17, 20, 24, 27]",5.0385297418630755,0.5,transformer_fallback,99,3,24,0,"{0: 2, 1: 2, 2: 2}",2,0.8879910213243547,0.9,0.0,1.0
"[1, 3, 9, 13, 35, 36]",5.280269360269361,0.5,transformer_fallback,97,1,35,0,"{0: 3, 1: 1, 3: 2}",2,0.8673400673400673,0.85,0.0,1.0
"[1, 10, 14, 17, 32, 40]",4.758754208754209,0.5,transformer_fallback,114,4,39,0,"{0: 2, 1: 2, 3: 2}",1,0.8552188552188552,1.05,0.0,1.0
"[7, 9, 14, 27, 28, 33]",5.766206509539844,0.5,transformer_fallback,118,2,26,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,0.8738496071829405,1.1,0.0,1.0
"[8, 17, 18, 30, 34, 40]",5.758529741863075,0.5,transformer_fallback,147,5,32,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8546576879910213,0.95,0.0,1.0
"[2, 14, 15, 21, 38, 40]",5.016565656565657,0.5,transformer_fallback,130,4,38,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,0.8747474747474748,1.05,0.0,1.0
"[3, 27, 32, 37, 39, 40]",4.676588103254771,0.5,transformer_fallback,178,2,37,0,"{0: 1, 2: 1, 3: 4}",2,0.8581369248035915,0.9,0.0,1.0
"[1, 12, 17, 26, 36, 37]",6.187811447811447,0.5,transformer_fallback,129,3,36,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,0.8861952861952862,1.05,0.0,1.0
"[18, 30, 33, 35, 38, 40]",4.339753086419753,0.5,transformer_fallback,194,4,22,0,"{1: 1, 2: 1, 3: 4}",0,0.8493827160493828,0.85,0.0,1.0
"[8, 16, 21, 22, 23, 35]",5.772132435465769,0.5,transformer_fallback,125,3,27,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,0.8886644219977553,1.05,0.0,1.0
"[8, 9, 18, 30, 32, 40]",5.587194163860831,0.5,transformer_fallback,137,5,32,0,"{0: 2, 1: 1, 2: 1, 3: 2}",0,0.8429854096520764,0.95,0.0,1.0
"[2, 8, 13, 28, 36, 37]",6.361481481481482,0.5,transformer_fallback,124,4,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.9037037037037037,1.1,0.0,1.0
"[3, 7, 13, 18, 20, 25]",5.209057239057239,0.5,transformer_fallback,86,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8976430976430977,0.9,0.0,1.0
"[5, 14, 33, 34, 38, 39]",4.520246913580247,0.5,transformer_fallback,163,3,34,0,"{0: 1, 1: 1, 3: 4}",1,0.8839506172839506,0.9500000000000001,0.0,1.0
"[14, 23, 29, 31, 32, 36]",5.204478114478115,0.5,transformer_fallback,165,3,22,0,"{1: 1, 2: 2, 3: 3}",3,0.8861952861952862,0.9500000000000001,0.0,1.0
"[14, 15, 19, 26, 33, 39]",5.77320987654321,0.5,transformer_fallback,146,2,25,0,"{1: 3, 2: 1, 3: 2}",1,0.891358024691358,1.05,0.0,1.0
"[1, 7, 15, 17, 29, 31]",4.907171717171717,0.5,transformer_fallback,100,0,30,0,"{0: 2, 1: 2, 2: 1, 3: 1}",4,0.8929292929292929,0.95,0.0,1.0
"[1, 8, 13, 23, 39, 40]",5.175061728395061,0.5,transformer_fallback,124,2,39,0,"{0: 2, 1: 1, 2: 1, 3: 2}",2,0.854320987654321,1.1,0.0,1.0
"[2, 9, 12, 27, 33, 35]",5.762884399551067,0.5,transformer_fallback,118,2,33,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,0.8655443322109989,1.1,0.0,1.0
"[1, 9, 18, 23, 29, 30]",5.930987654320988,0.5,transformer_fallback,110,2,29,0,"{0: 2, 1: 1, 2: 3}",2,0.8691358024691358,1.05,0.0,1.0
