combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[14, 15, 21, 24, 31, 34]",2.8247872365186653,0.5,combined,139,3,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8533333333333333,0.87,0.0,0.593692147229648
"[13, 18, 19, 20, 28, 31]",2.6725861587743376,0.5,combined,129,3,18,0,"{1: 4, 2: 1, 3: 1}",3,0.8790909090909091,0.87,0.0,0.593692147229648
"[2, 7, 15, 26, 35, 37]",3.6176720944794245,0.5,combined,122,2,35,0,"{0: 2, 1: 1, 2: 1, 3: 2}",3,0.8587878787878788,0.87,0.0,0.593692147229648
"[14, 19, 22, 26, 33, 34]",2.822412467929747,0.5,combined,148,4,20,0,"{1: 2, 2: 2, 3: 2}",1,0.8433333333333333,0.87,0.0,0.593692147229648
"[1, 2, 20, 21, 22, 30]",3.0306005142249437,0.5,combined,96,4,29,0,"{0: 2, 1: 1, 2: 3}",1,0.845,0.87,0.0,0.593692147229648
"[8, 14, 15, 16, 21, 23]",2.2777628901954934,0.5,combined,97,3,15,0,"{0: 1, 1: 3, 2: 2}",1,0.7998484848484848,0.87,0.0,0.593692147229648
"[7, 8, 19, 33, 34, 35]",3.509296291603321,0.5,combined,136,2,28,0,"{0: 2, 1: 1, 3: 3}",2,0.8190909090909091,0.87,0.0,0.593692147229648
"[1, 7, 14, 17, 20, 23]",3.074713639831219,0.5,combined,82,2,22,0,"{0: 2, 1: 3, 2: 1}",3,0.8224242424242424,0.87,0.0,0.593692147229648
"[1, 6, 18, 21, 28, 35]",3.322193311870341,0.5,combined,109,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",0,0.8645454545454545,0.87,0.0,0.593692147229648
"[6, 16, 19, 22, 25, 31]",3.5185794779054573,0.5,combined,119,3,25,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8581818181818182,0.87,0.0,0.593692147229648
"[1, 7, 8, 16, 22, 27]",2.8711312053448346,0.5,combined,81,3,26,0,"{0: 3, 1: 1, 2: 2}",1,0.7984848484848485,0.87,0.0,0.593692147229648
"[7, 8, 17, 18, 32, 33]",3.51275050045993,0.5,combined,115,3,26,0,"{0: 2, 1: 2, 3: 2}",2,0.8336363636363636,0.87,0.0,0.593692147229648
"[5, 8, 15, 16, 22, 23]",2.3782227977752015,0.5,combined,89,3,18,0,"{0: 2, 1: 2, 2: 2}",2,0.8062121212121212,0.87,0.0,0.593692147229648
"[7, 8, 18, 23, 25, 30]",3.510951433347113,0.5,combined,111,3,23,0,"{0: 2, 1: 1, 2: 3}",2,0.826060606060606,0.87,0.0,0.593692147229648
"[1, 7, 8, 15, 17, 35]",2.971159336817466,0.5,combined,83,1,34,0,"{0: 3, 1: 2, 3: 1}",2,0.803030303030303,0.87,0.0,0.593692147229648
"[8, 13, 15, 23, 27, 33]",3.511743022876752,0.5,combined,119,1,25,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,0.8293939393939394,0.87,0.0,0.593692147229648
"[9, 14, 23, 29, 30, 34]",3.5231131270297564,0.5,combined,139,3,25,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,0.8772727272727273,0.87,0.0,0.593692147229648
"[5, 6, 14, 16, 24, 36]",3.4265392044137344,0.5,combined,101,5,31,0,"{0: 2, 1: 2, 2: 1, 3: 1}",1,0.8872727272727273,0.87,0.0,0.593692147229648
"[1, 2, 18, 20, 22, 37]",3.6621450335082635,0.5,combined,100,4,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,0.8377272727272727,0.87,0.0,0.593692147229648
"[3, 22, 27, 31, 33, 37]",3.085580005192635,0.5,combined,153,1,34,0,"{0: 1, 2: 2, 3: 3}",3,0.8681818181818182,0.87,0.0,0.593692147229648
