combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 7, 19, 20, 22, 34]",6.15,0.5,default,105,3,31,0,"{0: 2, 1: 2, 2: 1, 3: 1}",3,1.0,1.05,0.0,1.0
"[2, 3, 7, 10, 20, 26]",4.9,0.5,default,68,4,24,0,"{0: 4, 1: 1, 2: 1}",3,1.0,0.9500000000000001,0.0,1.0
"[3, 10, 20, 21, 22, 37]",5.983333333333333,0.5,default,113,3,34,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,1.1,0.0,1.0
"[3, 9, 12, 18, 33, 36]",5.816666666666667,0.5,default,111,3,33,0,"{0: 2, 1: 2, 3: 2}",1,1.0,1.05,0.0,1.0
"[3, 7, 8, 26, 38, 40]",6.233333333333333,0.5,default,122,4,37,0,"{0: 3, 2: 1, 3: 2}",2,1.0,1.1,0.0,1.0
"[4, 19, 20, 21, 22, 29]",5.983333333333333,0.5,default,115,3,25,0,"{0: 1, 1: 2, 2: 3}",2,1.0,1.05,0.0,1.0
"[2, 4, 9, 15, 16, 30]",5.166666666666668,0.5,default,76,4,28,0,"{0: 3, 1: 2, 2: 1}",1,1.0,0.9,0.0,1.0
"[2, 5, 7, 16, 19, 34]",5.000000000000001,0.5,default,83,3,32,0,"{0: 3, 1: 2, 3: 1}",4,1.0,0.9,0.0,1.0
"[7, 9, 13, 16, 27, 28]",4.983333333333333,0.5,default,100,2,21,0,"{0: 2, 1: 2, 2: 2}",2,1.0,1.05,0.0,1.0
"[2, 5, 7, 10, 13, 14]",2.4,0.5,default,51,3,12,0,"{0: 4, 1: 2}",4,1.0,0.725,0.0,1.0
"[7, 9, 12, 19, 25, 34]",5.983333333333333,0.5,default,106,2,27,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[1, 2, 8, 16, 24, 25]",5.166666666666668,0.5,default,76,4,24,0,"{0: 3, 1: 1, 2: 2}",1,1.0,0.9,0.0,1.0
"[10, 14, 16, 21, 26, 27]",4.65,0.5,default,114,4,17,0,"{0: 1, 1: 2, 2: 3}",0,1.0,0.8749999999999999,0.0,1.0
"[16, 19, 23, 26, 29, 31]",4.65,0.5,default,144,2,15,0,"{1: 2, 2: 3, 3: 1}",4,1.0,0.9749999999999999,0.0,1.0
"[7, 8, 10, 22, 24, 27]",2.9166666666666665,0.5,default,98,4,20,0,"{0: 3, 2: 3}",1,1.0,0.9500000000000001,0.0,1.0
"[4, 9, 14, 16, 24, 25]",3.75,0.5,default,92,4,21,0,"{0: 2, 1: 2, 2: 2}",0,1.0,0.9,0.0,1.0
"[2, 8, 10, 13, 23, 28]",5.250000000000001,0.5,default,84,4,26,0,"{0: 3, 1: 1, 2: 2}",3,1.0,0.9500000000000001,0.0,1.0
"[9, 10, 15, 22, 23, 37]",5.983333333333333,0.5,default,116,2,28,0,"{0: 2, 1: 1, 2: 2, 3: 1}",2,1.0,1.05,0.0,1.0
"[5, 7, 23, 26, 28, 31]",5.65,0.5,default,120,2,26,0,"{0: 2, 2: 3, 3: 1}",4,1.0,1.1,0.0,1.0
"[9, 13, 14, 21, 25, 34]",5.816666666666667,0.5,default,116,2,25,0,"{0: 1, 1: 2, 2: 2, 3: 1}",1,1.0,1.1,0.0,1.0
"[4, 8, 12, 17, 24, 28]",4.916666666666668,0.5,default,93,5,24,0,"{0: 2, 1: 2, 2: 2}",1,1.0,0.7999999999999999,0.0,1.0
"[1, 6, 14, 16, 23, 27]",4.916666666666668,0.5,default,87,3,26,0,"{0: 2, 1: 2, 2: 2}",1,1.0,0.9,0.0,1.0
"[1, 4, 7, 12, 22, 36]",5.166666666666668,0.5,default,82,4,35,0,"{0: 3, 1: 1, 2: 1, 3: 1}",1,1.0,0.9500000000000001,0.0,1.0
"[1, 18, 19, 30, 32, 34]",5.816666666666667,0.5,default,134,4,33,0,"{0: 1, 1: 2, 2: 1, 3: 2}",1,1.0,1.05,0.0,1.0
"[5, 8, 18, 24, 26, 33]",5.816666666666667,0.5,default,114,4,28,0,"{0: 2, 1: 1, 2: 2, 3: 1}",1,1.0,1.05,0.0,1.0
"[6, 10, 21, 23, 24, 27]",3.2166666666666663,0.5,default,111,3,21,0,"{0: 2, 2: 4}",1,1.0,1.1,0.0,1.0
"[2, 16, 20, 29, 34, 36]",5.983333333333333,0.5,default,137,5,34,0,"{0: 1, 1: 2, 2: 1, 3: 2}",2,1.0,0.95,0.0,1.0
"[8, 11, 13, 17, 30, 37]",5.65,0.5,default,116,2,29,0,"{0: 1, 1: 3, 2: 1, 3: 1}",4,1.0,1.05,0.0,1.0
"[2, 11, 22, 25, 27, 36]",5.983333333333333,0.5,default,123,3,34,0,"{0: 1, 1: 1, 2: 3, 3: 1}",2,1.0,1.1,0.0,1.0
"[2, 6, 14, 25, 27, 30]",5.816666666666667,0.5,default,104,4,28,0,"{0: 2, 1: 1, 2: 3}",1,1.0,1.1,0.0,1.0
