combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[2, 8, 20, 21, 22, 40]",2.762590916332703,0.5,lstm,113,5,38,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",1,0.5914285714285714,1.0,0.0,0.5936921472296481
"[15, 16, 18, 21, 22, 40]",3.2837508458036657,0.5,lstm,132,4,25,1,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",0,0.7026666666666668,1.05,0.0,0.5936921472296481
"[7, 9, 21, 22, 37, 40]",3.6329209873276627,0.5,lstm,136,2,33,2,"{np.int64(0): 2, np.int64(2): 2, np.int64(3): 2}",2,0.7146666666666667,1.1,0.0,0.5936921472296481
"[6, 20, 21, 22, 31, 40]",3.3551522213771516,0.5,lstm,140,4,34,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 2, np.int64(3): 2}",1,0.5866666666666667,1.1,0.0,0.5936921472296481
"[2, 3, 20, 21, 22, 40]",3.008379465285777,0.5,lstm,108,4,38,1,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 2, np.int64(3): 1}",2,0.5847619047619048,1.1,0.0,0.5936921472296481
"[6, 14, 15, 20, 21, 40]",3.258600915604833,0.5,lstm,116,4,34,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",0,0.5967619047619048,1.05,0.0,0.5936921472296481
"[2, 20, 21, 35, 38, 40]",2.386009160239474,0.5,lstm,156,4,38,1,"{np.int64(0): 1, np.int64(1): 1, np.int64(2): 1, np.int64(3): 3}",1,0.6306666666666667,0.9500000000000001,0.0,0.5936921472296481
"[13, 20, 21, 29, 37, 40]",3.17949850475014,0.5,lstm,160,2,27,2,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",3,0.6386666666666667,0.9500000000000001,0.0,0.5936921472296481
"[15, 19, 20, 21, 32, 40]",3.338099121224346,0.5,lstm,147,3,25,1,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",1,0.5148571428571429,1.05,0.0,0.5936921472296481
"[1, 18, 19, 20, 21, 40]",2.7480256689873355,0.5,lstm,119,3,39,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.5300952380952382,1.05,0.0,0.5936921472296481
"[11, 19, 20, 21, 31, 40]",3.541334078748369,0.5,lstm,142,2,29,1,"{np.int64(1): 3, np.int64(2): 1, np.int64(3): 2}",3,0.5373333333333333,1.05,0.0,0.5936921472296481
"[18, 19, 20, 21, 25, 40]",3.339682300283625,0.5,lstm,143,3,22,2,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",1,0.5215238095238095,1.05,0.0,0.5936921472296481
"[10, 14, 19, 20, 21, 40]",3.343436696338487,0.5,lstm,124,4,30,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.5373333333333333,1.05,0.0,0.5936921472296481
"[7, 19, 20, 21, 25, 40]",3.436595475555207,0.5,lstm,132,2,33,2,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.512952380952381,0.85,0.0,0.5936921472296481
"[6, 19, 20, 21, 28, 40]",3.33778248541249,0.5,lstm,134,4,34,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",1,0.5135238095238096,1.05,0.0,0.5936921472296481
"[7, 19, 20, 21, 26, 40]",3.436595475555207,0.5,lstm,133,3,33,2,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.512952380952381,1.05,0.0,0.5936921472296481
"[17, 19, 20, 21, 26, 40]",3.441933050669348,0.5,lstm,143,3,23,2,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",2,0.5354285714285714,1.05,0.0,0.5936921472296481
"[3, 19, 20, 21, 33, 40]",3.440349871610069,0.5,lstm,136,2,37,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",2,0.5287619047619048,1.05,0.0,0.5936921472296481
"[8, 19, 20, 21, 38, 40]",3.4902765540866194,0.5,lstm,146,4,32,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 1, np.int64(3): 2}",1,0.5306666666666666,1.05,0.0,0.5936921472296481
"[19, 20, 21, 22, 39, 40]",2.3561096928628036,0.5,lstm,161,3,21,1,"{np.int64(1): 2, np.int64(2): 2, np.int64(3): 2}",1,0.5047619047619047,0.8,0.0,0.5936921472296481
"[13, 19, 20, 21, 27, 40]",3.442385387543428,0.5,lstm,140,2,27,2,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",2,0.5373333333333333,1.05,0.0,0.5936921472296481
"[3, 5, 19, 20, 21, 40]",3.6877215996224226,0.5,lstm,108,2,37,1,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 1, np.int64(3): 1}",3,0.5287619047619048,1.05,0.0,0.5936921472296481
"[15, 19, 20, 21, 22, 40]",3.3284643458064473,0.5,lstm,137,3,25,1,"{np.int64(1): 3, np.int64(2): 2, np.int64(3): 1}",1,0.4742857142857143,1.05,0.0,0.5936921472296481
"[6, 15, 19, 20, 21, 40]",3.3324449102983493,0.5,lstm,121,3,34,1,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 1, np.int64(3): 1}",1,0.49104761904761907,1.05,0.0,0.5936921472296481
"[7, 19, 20, 21, 28, 40]",3.436595475555207,0.5,lstm,135,3,33,1,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.512952380952381,1.05,0.0,0.5936921472296481
