combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,rare_bonus,arima_score
"[3, 11, 12, 13, 15, 40]",2.694027536228729,0.5,default,94,2,37,1,"{0: 1, 1: 4, 3: 1}",3,1.0,0.7899999999999999,0.0,0.0,0.5793607604792965
"[2, 4, 20, 22, 25, 29]",3.6113487403209485,0.5,default,102,4,27,2,"{0: 2, 1: 1, 2: 3}",2,1.0,0.79,0.0,0.0,0.5793607604792965
"[4, 7, 18, 26, 27, 29]",3.4665085502011244,0.5,default,111,3,25,2,"{0: 2, 1: 1, 2: 3}",2,1.0,0.87,0.0,0.0,0.5793607604792965
"[2, 9, 12, 16, 19, 34]",2.9636234101050953,0.5,default,92,4,32,0,"{0: 2, 1: 3, 3: 1}",2,1.0,0.83,0.0,0.032,0.5793607604792965
"[1, 5, 9, 15, 26, 31]",3.108463600224919,0.5,default,87,1,30,1,"{0: 3, 1: 1, 2: 1, 3: 1}",2,1.0,0.87,0.0,0.032,0.5793607604792965
"[2, 3, 6, 17, 18, 24]",3.2235632713068063,0.5,default,70,4,22,0,"{0: 3, 1: 2, 2: 1}",3,1.0,0.73,0.0,0.064,0.5793607604792965
"[8, 9, 14, 18, 21, 32]",3.3104673853787006,0.5,default,102,4,24,1,"{0: 2, 1: 2, 2: 1, 3: 1}",0,1.0,0.87,0.0,0.064,0.5793607604792965
"[8, 12, 18, 23, 27, 28]",2.7905876629752786,0.5,default,116,4,20,2,"{0: 1, 1: 2, 2: 3}",1,1.0,0.83,0.0,0.0,0.5793607604792965
"[1, 15, 23, 26, 29, 33]",3.4850480945364617,0.5,default,127,1,32,1,"{0: 1, 1: 1, 2: 3, 3: 1}",2,1.0,0.87,0.0,0.032,0.5793607604792965
"[1, 8, 12, 23, 24, 28]",2.867063283358546,0.5,default,96,4,27,1,"{0: 2, 1: 1, 2: 3}",1,1.0,0.83,0.0,0.032,0.5793607604792965
"[7, 10, 12, 24, 27, 32]",3.40702751212525,0.5,default,112,4,25,1,"{0: 2, 1: 1, 2: 2, 3: 1}",1,1.0,0.83,0.0,0.064,0.5793607604792965
"[4, 8, 13, 14, 26, 37]",3.503587638871799,0.5,default,102,4,33,1,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,0.87,0.0,0.064,0.5793607604792965
"[8, 18, 24, 25, 28, 29]",2.461510751023038,0.5,default,132,4,21,2,"{0: 1, 1: 1, 2: 4}",1,1.0,0.87,0.0,0.032,0.5793607604792965
"[6, 18, 25, 26, 29, 34]",3.40702751212525,0.5,default,138,4,28,1,"{0: 1, 1: 1, 2: 3, 3: 1}",1,1.0,0.87,0.0,0.064,0.5793607604792965
