timestamp,total_combinations,scored_combinations,rejected_combinations,average_score,average_svi_score,max_score,min_score,sources,perfil_svi,threshold,arima_score
2025-08-11 18:18:46.951700,5,5,0,4.8914,0.5,5.871,3.213,Counter({'transformer_fallback': 5}),moderado,0.7,1.0
