combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[3, 11, 13, 19, 22, 40]",5.65,0.5,default,108,2,37,0,"{0: 1, 1: 3, 2: 1, 3: 1}",4,1.0,1.05,0.0,1.0
"[3, 8, 11, 20, 26, 40]",5.983333333333333,0.5,default,108,4,37,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.1,0.0,1.0
"[3, 5, 11, 13, 18, 40]",5.000000000000001,0.5,default,90,2,37,0,"{0: 2, 1: 3, 3: 1}",4,1.0,0.9,0.0,1.0
"[2, 5, 8, 19, 36, 40]",5.65,0.5,default,110,4,38,0,"{0: 3, 1: 1, 3: 2}",3,1.0,1.05,0.0,1.0
"[9, 13, 22, 31, 35, 40]",5.983333333333333,0.5,default,150,2,31,0,"{0: 1, 1: 1, 2: 1, 3: 3}",2,1.0,1.1,0.0,1.0
"[4, 13, 22, 31, 35, 40]",5.983333333333333,0.5,default,145,3,36,0,"{0: 1, 1: 1, 2: 1, 3: 3}",2,1.0,1.1,0.0,1.0
"[4, 10, 13, 27, 38, 40]",6.066666666666667,0.5,default,132,4,36,0,"{0: 2, 1: 1, 2: 1, 3: 2}",1,1.0,1.1,0.0,1.0
"[5, 12, 13, 18, 19, 21]",3.65,0.5,default,88,2,16,0,"{0: 1, 1: 4, 2: 1}",3,1.0,0.825,0.0,1.0
"[1, 2, 8, 20, 26, 28]",5.166666666666668,0.5,default,85,5,27,0,"{0: 3, 1: 1, 2: 2}",1,1.0,0.75,0.0,1.0
"[1, 4, 5, 13, 16, 24]",5.333333333333334,0.5,default,63,3,23,0,"{0: 3, 1: 2, 2: 1}",2,1.0,0.85,0.0,1.0
"[1, 13, 20, 22, 29, 33]",5.983333333333333,0.5,default,118,2,32,0,"{0: 1, 1: 2, 2: 2, 3: 1}",2,1.0,1.1,0.0,1.0
"[1, 3, 8, 21, 24, 29]",4.333333333333334,0.5,default,86,2,28,0,"{0: 3, 2: 3}",2,1.0,0.8500000000000001,0.0,1.0
"[1, 2, 10, 16, 21, 31]",5.333333333333334,0.5,default,81,3,30,0,"{0: 3, 1: 1, 2: 1, 3: 1}",2,1.0,0.9,0.0,1.0
"[4, 10, 11, 18, 20, 31]",5.083333333333334,0.5,default,94,4,27,0,"{0: 2, 1: 3, 3: 1}",2,1.0,0.9,0.0,1.0
"[3, 5, 11, 20, 33, 34]",6.4,0.5,default,106,2,31,0,"{0: 2, 1: 2, 3: 2}",3,1.0,1.1,0.0,1.0
"[2, 7, 14, 16, 24, 29]",5.250000000000001,0.5,default,92,4,27,0,"{0: 2, 1: 2, 2: 2}",3,1.0,0.9,0.0,1.0
"[10, 11, 17, 20, 25, 32]",5.983333333333333,0.5,default,115,3,22,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[8, 9, 19, 20, 31, 37]",6.15,0.5,default,124,2,29,0,"{0: 2, 1: 2, 3: 2}",3,1.0,1.05,0.0,1.0
"[7, 9, 15, 17, 26, 36]",5.983333333333333,0.5,default,110,2,29,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[4, 9, 23, 25, 28, 30]",4.216666666666667,0.5,default,119,3,26,0,"{0: 2, 2: 4}",1,1.0,1.1,0.0,1.0
"[9, 12, 22, 24, 26, 31]",5.816666666666667,0.5,default,124,4,22,0,"{0: 1, 1: 1, 2: 3, 3: 1}",1,1.0,1.1,0.0,1.0
"[12, 13, 18, 23, 25, 29]",4.15,0.5,default,120,2,17,0,"{1: 3, 2: 3}",3,1.0,0.8749999999999999,0.0,1.0
"[9, 13, 14, 16, 28, 32]",5.816666666666667,0.5,default,112,4,23,0,"{0: 1, 1: 3, 2: 1, 3: 1}",1,1.0,1.05,0.0,1.0
"[9, 11, 14, 16, 27, 31]",5.983333333333333,0.5,default,108,2,22,0,"{0: 1, 1: 3, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
"[2, 9, 12, 17, 22, 38]",5.983333333333333,0.5,default,100,4,36,0,"{0: 2, 1: 2, 2: 1, 3: 1}",2,1.0,1.05,0.0,1.0
