combination,score,svi_score,source,sum_total,even_count,diff_sum,repeats,decades,primes,diversity,filter_reasons,core_bonus,arima_score
"[12, 21, 22, 28, 35, 36]",4.687489177489178,0.5,combined,154,4,24,0,"{np.int64(1): 1, np.int64(2): 3, np.int64(3): 2}",0,0.8437229437229438,0.9500000000000001,0.0,1.0
"[5, 14, 19, 20, 21, 27]",5.927748917748917,0.5,combined,106,2,22,0,"{np.int64(0): 1, np.int64(1): 3, np.int64(2): 2}",2,0.861038961038961,1.05,0.0,1.0
"[4, 6, 7, 10, 33, 37]",3.4151082251082254,0.5,combined,97,3,33,0,"{np.int64(0): 4, np.int64(3): 2}",2,0.8294372294372294,0.9500000000000001,0.0,1.0
"[9, 13, 32, 37, 38, 39]",4.674112554112555,0.5,combined,168,2,30,0,"{np.int64(0): 1, np.int64(1): 1, np.int64(3): 4}",2,0.851948051948052,0.9,0.0,1.0
"[4, 17, 19, 21, 22, 28]",5.917012987012987,0.5,combined,111,3,24,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 3}",2,0.8341991341991342,1.05,0.0,1.0
"[6, 7, 11, 18, 22, 30]",5.020822510822511,0.5,combined,94,4,24,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(2): 2}",2,0.8437229437229438,0.9,0.0,1.0
"[9, 10, 20, 23, 34, 37]",5.9126839826839825,0.5,combined,133,3,28,0,"{np.int64(0): 2, np.int64(1): 1, np.int64(2): 1, np.int64(3): 2}",2,0.8233766233766233,1.1,0.0,1.0
"[5, 9, 10, 35, 36, 39]",5.013160173160173,0.5,combined,134,2,34,0,"{np.int64(0): 3, np.int64(3): 3}",1,0.8662337662337662,1.05,0.0,1.0
"[7, 17, 20, 22, 28, 34]",5.9119913419913415,0.5,combined,128,4,27,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",2,0.8216450216450216,1.05,0.0,1.0
"[11, 21, 26, 32, 34, 37]",5.016839826839827,0.5,combined,161,3,26,0,"{np.int64(1): 1, np.int64(2): 2, np.int64(3): 3}",2,0.8337662337662337,0.9500000000000001,0.0,1.0
"[6, 10, 15, 16, 37, 40]",6.004155844155845,0.5,combined,124,4,34,0,"{np.int64(0): 2, np.int64(1): 2, np.int64(3): 2}",1,0.8437229437229437,1.05,0.0,1.0
"[7, 11, 13, 29, 30, 37]",5.584372294372295,0.5,combined,127,1,30,0,"{np.int64(0): 1, np.int64(1): 2, np.int64(2): 2, np.int64(3): 1}",5,0.835930735930736,1.0,0.0,1.0
"[14, 15, 16, 20, 28, 38]",4.9938961038961045,0.5,combined,131,5,24,0,"{np.int64(1): 4, np.int64(2): 1, np.int64(3): 1}",0,0.8597402597402597,0.95,0.0,1.0
"[1, 2, 21, 25, 30, 31]",6.189177489177489,0.5,combined,110,2,30,0,"{np.int64(0): 2, np.int64(2): 3, np.int64(3): 1}",2,0.8896103896103896,1.1,0.0,1.0
