combination,score,svi_score,source,timestamp
"[8, 9, 24, 27, 38, 40]",45.264736000000006,65.0,clustering,2025-07-30T15:47:22.901315
"[5, 13, 21, 28, 32, 40]",45.17752800000001,65.0,montecarlo,2025-07-30T15:47:22.901318
"[5, 12, 26, 29, 32, 39]",45.177264,65.0,montecarlo,2025-07-30T15:47:22.901319
"[6, 12, 13, 25, 27, 30]",45.16204,65.0,montecarlo,2025-07-30T15:47:22.901321
"[13, 20, 23, 24, 26, 38]",45.127632000000006,65.0,default,2025-07-30T15:47:22.901322
"[3, 10, 12, 23, 33, 39]",45.126928,65.0,default,2025-07-30T15:47:22.901323
"[2, 8, 20, 24, 29, 33]",45.126488,65.0,default,2025-07-30T15:47:22.901325
"[5, 13, 23, 24, 37, 40]",45.11892000000001,65.0,default,2025-07-30T15:47:22.901326
"[10, 13, 21, 22, 24, 39]",45.111792,65.0,default,2025-07-30T15:47:22.901327
"[7, 11, 22, 26, 29, 32]",44.469216,64.02,default,2025-07-30T15:47:22.901329
"[3, 5, 7, 27, 34, 40]",44.051656,63.15,clustering,2025-07-30T15:47:22.901330
"[7, 16, 20, 22, 33, 37]",43.2222,65.0,clustering,2025-07-30T15:47:22.901332
"[7, 13, 16, 18, 32, 33]",43.221444000000005,65.0,clustering,2025-07-30T15:47:22.901333
"[3, 10, 19, 20, 31, 39]",43.139544,65.0,montecarlo,2025-07-30T15:47:22.901335
"[2, 15, 18, 19, 21, 39]",43.124508,65.0,montecarlo,2025-07-30T15:47:22.901337
"[5, 8, 17, 18, 22, 35]",43.07553600000001,65.0,default,2025-07-30T15:47:22.901338
"[1, 9, 17, 25, 34, 36]",43.061088,65.0,default,2025-07-30T15:47:22.901339
"[6, 14, 15, 21, 26, 32]",43.04798400000001,65.0,default,2025-07-30T15:47:22.901341
"[7, 12, 17, 18, 23, 33]",43.013796,65.0,default,2025-07-30T15:47:22.901342
"[15, 18, 20, 21, 25, 36]",42.701988,64.6,default,2025-07-30T15:47:22.901343
"[1, 17, 19, 22, 24, 39]",42.547931999999996,64.39,montecarlo,2025-07-30T15:47:22.901345
"[10, 19, 20, 22, 23, 35]",42.462084000000004,63.84,clustering,2025-07-30T15:47:22.901346
"[7, 11, 18, 26, 37, 39]",42.37632000000001,63.88,default,2025-07-30T15:47:22.901347
"[9, 12, 13, 28, 29, 35]",42.139856,60.5,transformer_deep,2025-07-30T15:47:22.901348
"[6, 11, 18, 21, 26, 33]",42.124824,63.57,default,2025-07-30T15:47:22.901350
"[4, 14, 26, 27, 31, 32]",42.122344,60.5,transformer_deep,2025-07-30T15:47:22.901351
"[1, 19, 22, 28, 30, 35]",42.02377200000001,63.2,clustering,2025-07-30T15:47:22.901353
"[4, 7, 23, 27, 28, 30]",41.971160000000005,60.5,transformer_deep,2025-07-30T15:47:22.901354
"[1, 12, 17, 25, 37, 40]",41.952708,63.2,clustering,2025-07-30T15:47:22.901355
"[3, 7, 16, 24, 30, 39]",41.554884,62.68,default,2025-07-30T15:47:22.901357
