combination,score,svi_score,source,timestamp
"[1, 3, 15, 26, 32, 34]",6.04147656,65.0,genetico,2025-07-31T18:40:52.939911
"[9, 12, 13, 28, 29, 35]",1.26421944,60.5,transformer_deep,2025-07-31T18:40:52.939914
"[3, 7, 10, 12, 17, 31]",1.10599128,65.0,montecarlo,2025-07-31T18:40:52.939916
"[3, 16, 20, 22, 23, 40]",0.8629656000000001,65.0,genetico,2025-07-31T18:40:52.939917
"[4, 14, 26, 27, 31, 32]",0.84246448,60.5,transformer_deep,2025-07-31T18:40:52.939918
"[7, 13, 27, 28, 31, 37]",0.76556,60.5,transformer_deep,2025-07-31T18:40:52.939919
"[10, 13, 21, 22, 24, 39]",0.45211232000000007,65.0,apriori,2025-07-31T18:40:52.939921
"[3, 21, 22, 26, 34, 38]",0.45186592,65.0,genetico,2025-07-31T18:40:52.939922
"[8, 13, 21, 22, 27, 39]",0.451616,65.0,montecarlo,2025-07-31T18:40:52.939923
"[5, 18, 19, 20, 23, 40]",0.43164240000000004,65.0,genetico,2025-07-31T18:40:52.939924
"[3, 7, 16, 20, 22, 39]",0.4314702,65.0,genetico,2025-07-31T18:40:52.939926
"[4, 11, 16, 22, 32, 33]",0.43132404,65.0,genetico,2025-07-31T18:40:52.939927
"[2, 11, 14, 23, 24, 25]",0.3899453600000001,65.0,apriori,2025-07-31T18:40:52.939928
"[16, 17, 21, 28, 35, 36]",0.3619886400000001,63.88,apriori,2025-07-31T18:40:52.939930
"[2, 7, 17, 23, 29, 34]",0.0,64.0,clustering,2025-07-31T18:40:52.939931
"[5, 6, 13, 20, 22, 35]",0.0,63.7,montecarlo,2025-07-31T18:40:52.939932
"[1, 5, 13, 16, 26, 31]",0.0,63.33,montecarlo,2025-07-31T18:40:52.939934
"[5, 13, 16, 20, 30, 37]",0.0,63.48,apriori,2025-07-31T18:40:52.939935
"[2, 14, 18, 20, 21, 34]",0.0,63.27,apriori,2025-07-31T18:40:52.939936
"[10, 16, 19, 20, 21, 22]",0.0,62.37,clustering,2025-07-31T18:40:52.939937
"[8, 9, 10, 32, 34, 38]",0.0,60.75,transformer,2025-07-31T18:40:52.939939
"[5, 10, 14, 18, 28, 38]",0.0,60.73,transformer,2025-07-31T18:40:52.939940
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-07-31T18:40:52.939941
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-07-31T18:40:52.939942
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-07-31T18:40:52.939944
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-07-31T18:40:52.939945
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-07-31T18:40:52.939946
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-07-31T18:40:52.939948
"[4, 24, 32, 36, 37, 38]",0.0,64.96,montecarlo,2025-07-31T18:40:52.939949
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-07-31T18:40:52.939950
