combination,score,svi_score,source,timestamp
"[10, 17, 20, 22, 24, 33]",1.8894662879999997,0.5,clustering,2025-08-01T18:02:55.709554
"[9, 16, 24, 27, 31, 37]",1.05664308,0.5,apriori,2025-08-01T18:02:55.709558
"[3, 9, 16, 20, 29, 37]",1.0564402199999998,0.5,genetico,2025-08-01T18:02:55.709560
"[5, 11, 24, 28, 35, 39]",0.7832024160000001,0.5,apriori,2025-08-01T18:02:55.709564
"[2, 4, 10, 21, 35, 40]",0.739704192,0.5,montecarlo,2025-08-01T18:02:55.709566
"[6, 12, 18, 24, 29, 35]",0.71341572,0.5,lstm_v2,2025-08-01T18:02:55.709567
"[1, 11, 14, 23, 24, 25]",0.6945626480000001,0.5,apriori,2025-08-01T18:02:55.709569
"[4, 11, 17, 25, 27, 37]",0.6605795520000001,0.5,montecarlo,2025-08-01T18:02:55.709571
"[6, 12, 18, 24, 30, 36]",0.6582781199999999,0.5,lstm_v2,2025-08-01T18:02:55.709572
"[7, 11, 15, 29, 31, 37]",0.6578716719999999,0.5,clustering,2025-08-01T18:02:55.709574
"[1, 6, 11, 16, 27, 35]",0.631391568,0.5,transformer_deep,2025-08-01T18:02:55.709575
"[7, 10, 11, 28, 29, 35]",0.46709092799999996,0.5,clustering,2025-08-01T18:02:55.709577
"[5, 10, 14, 21, 26, 32]",0.46648232,0.5,apriori,2025-08-01T18:02:55.709578
"[3, 5, 9, 26, 28, 29]",0.46599013600000005,0.5,genetico,2025-08-01T18:02:55.709580
"[1, 2, 5, 29, 34, 39]",0.46598212800000005,0.5,genetico,2025-08-01T18:02:55.709581
"[5, 9, 15, 24, 26, 31]",0.45221259599999997,0.5,apriori,2025-08-01T18:02:55.709582
"[5, 16, 20, 22, 23, 37]",0.4521502679999999,0.5,genetico,2025-08-01T18:02:55.709584
"[5, 9, 10, 25, 27, 34]",0.44537631200000005,0.5,montecarlo,2025-08-01T18:02:55.709585
"[1, 8, 14, 25, 26, 32]",0.44525865600000003,0.5,montecarlo,2025-08-01T18:02:55.709587
"[6, 12, 19, 29, 30, 39]",0.445056636,0.5,apriori,2025-08-01T18:02:55.709588
"[4, 11, 14, 26, 31, 32]",0.444984536,0.5,transformer_deep,2025-08-01T18:02:55.709590
"[2, 8, 24, 32, 34, 40]",0.43254855999999997,0.5,apriori,2025-08-01T18:02:55.709591
"[9, 12, 18, 28, 29, 30]",0.430750596,0.5,transformer_deep,2025-08-01T18:02:55.709593
"[1, 5, 7, 30, 35, 37]",0.41841023999999993,0.5,transformer_deep,2025-08-01T18:02:55.709599
"[1, 6, 11, 15, 22, 28]",0.407880672,0.5,apriori,2025-08-01T18:02:55.709600
"[3, 5, 7, 10, 23, 34]",0.405599064,0.5,genetico,2025-08-01T18:02:55.709602
"[8, 9, 17, 23, 35, 39]",0.405093468,0.5,transformer,2025-08-01T18:02:55.709603
"[6, 8, 9, 15, 20, 35]",0.391082856,0.5,montecarlo,2025-08-01T18:02:55.709604
"[1, 4, 11, 25, 27, 29]",0.3774037639999999,0.5,clustering,2025-08-01T18:02:55.709605
"[7, 9, 12, 18, 23, 29]",0.15,0.5,clustering,2025-08-01T18:02:55.709607
