combination,score,svi_score,source,timestamp
"[4, 11, 14, 25, 26, 31]",1.2642168,60.5,transformer_deep,2025-08-01T10:58:36.421210
"[3, 7, 10, 12, 17, 31]",1.1060020799999999,65.0,montecarlo,2025-08-01T10:58:36.421213
"[10, 13, 16, 21, 23, 33]",0.8644322400000001,65.0,clustering,2025-08-01T10:58:36.421215
"[12, 15, 19, 20, 25, 38]",0.8025024,60.4,clustering,2025-08-01T10:58:36.421216
"[1, 6, 11, 16, 27, 32]",0.68772672,60.5,transformer_deep,2025-08-01T10:58:36.421217
"[10, 13, 21, 22, 24, 39]",0.45211144000000003,65.0,apriori,2025-08-01T10:58:36.421219
"[8, 13, 21, 22, 27, 39]",0.45161512000000004,65.0,montecarlo,2025-08-01T10:58:36.421220
"[2, 11, 15, 24, 27, 33]",0.4227174,63.7,montecarlo,2025-08-01T10:58:36.421222
"[4, 5, 7, 29, 35, 36]",0.42179720000000004,60.5,transformer_deep,2025-08-01T10:58:36.421223
"[5, 10, 13, 16, 35, 36]",0.4204225200000001,63.2,clustering,2025-08-01T10:58:36.421224
"[5, 19, 26, 27, 30, 35]",0.42010416000000006,63.15,clustering,2025-08-01T10:58:36.421226
"[9, 13, 15, 24, 26, 37]",0.42009324,63.15,clustering,2025-08-01T10:58:36.421227
"[2, 11, 14, 23, 24, 25]",0.3899453600000001,65.0,apriori,2025-08-01T10:58:36.421228
"[11, 15, 19, 27, 31, 40]",0.37692884,62.55,ghost_rng,2025-08-01T10:58:36.421230
"[3, 5, 10, 16, 18, 37]",0.36997056000000006,65.0,clustering,2025-08-01T10:58:36.421231
"[16, 17, 21, 28, 35, 36]",0.36198360000000007,63.88,apriori,2025-08-01T10:58:36.421233
"[1, 3, 4, 5, 15, 28]",0.34686392,64.7,apriori,2025-08-01T10:58:36.421234
"[4, 11, 31, 33, 34, 38]",0.343494,60.5,transformer_deep,2025-08-01T10:58:36.421236
"[8, 12, 18, 23, 28, 29]",0.0,64.0,clustering,2025-08-01T10:58:36.421237
"[13, 15, 17, 22, 30, 38]",0.0,63.7,montecarlo,2025-08-01T10:58:36.421238
"[4, 13, 20, 25, 28, 37]",0.0,63.44,apriori,2025-08-01T10:58:36.421240
"[10, 14, 18, 19, 21, 22]",0.0,62.37,clustering,2025-08-01T10:58:36.421241
"[15, 16, 26, 29, 30, 32]",0.0,62.76,apriori,2025-08-01T10:58:36.421242
"[6, 12, 21, 22, 34, 40]",0.0,62.4,ghost_rng,2025-08-01T10:58:36.421243
"[6, 10, 11, 18, 36, 39]",0.0,60.77,transformer,2025-08-01T10:58:36.421249
"[10, 21, 32, 37, 39, 40]",0.0,60.7,transformer,2025-08-01T10:58:36.421251
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-08-01T10:58:36.421252
"[1, 25, 29, 34, 35, 39]",0.0,64.25,montecarlo,2025-08-01T10:58:36.421253
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-08-01T10:58:36.421255
"[2, 7, 8, 21, 24, 25]",0.0,64.43,montecarlo,2025-08-01T10:58:36.421256
