combination,score,svi_score,source,timestamp
"[9, 15, 22, 28, 29, 37]",70.861914,0.5,genetico,2025-08-03T17:00:12.082427
"[2, 3, 5, 19, 30, 39]",47.401932,0.5,genetico,2025-08-03T17:00:12.082430
"[10, 11, 20, 25, 37, 38]",0.725294944,0.5,montecarlo,2025-08-03T17:00:12.082432
"[7, 13, 16, 22, 26, 36]",0.5735,0.5,transformer_deep,2025-08-03T17:00:12.082434
"[9, 12, 18, 28, 29, 35]",0.5735,0.5,transformer_deep,2025-08-03T17:00:12.082436
"[4, 14, 26, 27, 31, 32]",0.5735,0.5,transformer_deep,2025-08-03T17:00:12.082437
"[5, 11, 24, 28, 35, 39]",0.4472099841474343,0.5,apriori,2025-08-03T17:00:12.082439
"[6, 10, 16, 20, 24, 40]",0.437647472,0.5,montecarlo,2025-08-03T17:00:12.082441
"[6, 9, 11, 24, 27, 32]",0.437647472,0.5,montecarlo,2025-08-03T17:00:12.082442
"[1, 11, 14, 23, 24, 25]",0.4331790939895588,0.5,apriori,2025-08-03T17:00:12.082444
"[5, 7, 16, 29, 30, 36]",0.36175,0.5,transformer_deep,2025-08-03T17:00:12.082446
"[1, 6, 11, 15, 22, 28]",0.30107177859021317,0.5,apriori,2025-08-03T17:00:12.082447
"[5, 10, 14, 21, 26, 32]",0.2992368973017844,0.5,apriori,2025-08-03T17:00:12.082449
"[5, 9, 15, 24, 26, 31]",0.29832920599243473,0.5,apriori,2025-08-03T17:00:12.082451
"[1, 5, 7, 30, 35, 37]",0.27663,0.5,clustering,2025-08-03T17:00:12.082453
"[4, 6, 17, 28, 32, 33]",0.27663,0.5,clustering,2025-08-03T17:00:12.082454
"[1, 11, 28, 29, 36, 38]",0.27663,0.5,clustering,2025-08-03T17:00:12.082456
"[2, 8, 24, 32, 34, 40]",0.27353399891099506,0.5,apriori,2025-08-03T17:00:12.082457
"[6, 12, 18, 24, 29, 35]",0.15,0.5,lstm_v2,2025-08-03T17:00:12.082459
"[3, 7, 15, 24, 30, 39]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082461
"[1, 3, 13, 18, 20, 21]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082462
"[2, 14, 16, 18, 28, 33]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082464
"[7, 8, 10, 12, 19, 30]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082466
"[4, 5, 8, 17, 26, 29]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082467
"[2, 8, 18, 24, 26, 31]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082469
"[13, 28, 31, 36, 38, 40]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082471
"[10, 19, 24, 27, 30, 37]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082472
"[2, 6, 18, 29, 32, 36]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082474
"[6, 9, 10, 31, 32, 38]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082476
"[11, 17, 20, 21, 22, 23]",0.15,0.5,montecarlo,2025-08-03T17:00:12.082477
