combination,score,svi_score,source,timestamp
"[4, 11, 14, 25, 26, 31]",1.2642036,60.5,transformer_deep,2025-08-01T15:16:45.842979
"[6, 11, 13, 14, 23, 38]",0.9059758400000002,65.0,clustering,2025-08-01T15:16:45.842982
"[6, 13, 14, 20, 23, 35]",0.4522918400000001,65.0,apriori,2025-08-01T15:16:45.842983
"[1, 21, 22, 25, 34, 39]",0.44813383999999995,64.6,apriori,2025-08-01T15:16:45.842985
"[5, 7, 13, 14, 25, 36]",0.44035727999999996,63.16,clustering,2025-08-01T15:16:45.842986
"[5, 16, 27, 28, 31, 37]",0.43189944,65.0,apriori,2025-08-01T15:16:45.842988
"[5, 7, 15, 16, 29, 36]",0.4318986000000001,65.0,apriori,2025-08-01T15:16:45.842989
"[1, 4, 5, 15, 39, 40]",0.43097964,65.0,apriori,2025-08-01T15:16:45.842990
"[1, 11, 28, 29, 36, 38]",0.42161592000000003,60.5,transformer_deep,2025-08-01T15:16:45.842992
"[2, 3, 6, 26, 28, 38]",0.4113728,65.0,apriori,2025-08-01T15:16:45.842993
"[3, 12, 17, 29, 30, 39]",0.40226172,60.4,clustering,2025-08-01T15:16:45.842994
"[4, 6, 17, 28, 32, 33]",0.40208196000000007,60.5,transformer_deep,2025-08-01T15:16:45.842996
"[4, 7, 16, 26, 30, 40]",0.39045152,65.0,apriori,2025-08-01T15:16:45.842997
"[6, 11, 14, 23, 24, 25]",0.38940424,64.95,apriori,2025-08-01T15:16:45.842998
"[6, 8, 11, 14, 19, 31]",0.34396271999999994,60.4,clustering,2025-08-01T15:16:45.843006
"[4, 11, 31, 33, 34, 38]",0.3434868,60.5,transformer_deep,2025-08-01T15:16:45.843007
"[9, 12, 18, 22, 26, 29]",0.0,63.98,clustering,2025-08-01T15:16:45.843009
"[8, 11, 12, 17, 29, 32]",0.0,63.41,clustering,2025-08-01T15:16:45.843010
"[4, 11, 14, 19, 31, 39]",0.0,63.53,apriori,2025-08-01T15:16:45.843012
"[2, 9, 18, 27, 30, 32]",0.0,63.37,apriori,2025-08-01T15:16:45.843013
"[3, 16, 20, 22, 32, 38]",0.0,63.32,apriori,2025-08-01T15:16:45.843014
"[8, 13, 18, 23, 31, 35]",0.0,62.63,ghost_rng,2025-08-01T15:16:45.843016
"[6, 7, 16, 31, 32, 35]",0.0,62.55,ghost_rng,2025-08-01T15:16:45.843017
"[5, 15, 18, 19, 22, 23]",0.0,62.35,clustering,2025-08-01T15:16:45.843018
"[12, 15, 16, 22, 32, 39]",0.0,62.44,ghost_rng,2025-08-01T15:16:45.843020
"[7, 11, 24, 33, 36, 39]",0.0,60.8,transformer,2025-08-01T15:16:45.843021
"[6, 10, 13, 20, 31, 36]",0.0,60.8,transformer,2025-08-01T15:16:45.843022
"[5, 19, 21, 30, 35, 38]",0.0,60.77,transformer,2025-08-01T15:16:45.843024
"[15, 16, 20, 22, 24, 27]",0.0,60.45,lstm_v2,2025-08-01T15:16:45.843025
"[15, 17, 20, 23, 24, 27]",0.0,60.45,lstm_v2,2025-08-01T15:16:45.843027
