combination,score,svi_score,source,timestamp
"[5, 13, 21, 28, 32, 40]",45.17700000000001,65.0,montecarlo,2025-07-30T11:25:53.274169
"[5, 12, 26, 29, 32, 39]",45.176824,65.0,montecarlo,2025-07-30T11:25:53.274172
"[6, 12, 13, 25, 27, 30]",45.162128,65.0,montecarlo,2025-07-30T11:25:53.274173
"[13, 20, 23, 24, 26, 38]",45.127720000000004,65.0,default,2025-07-30T11:25:53.274175
"[2, 8, 20, 24, 29, 33]",45.12675200000001,65.0,default,2025-07-30T11:25:53.274176
"[3, 10, 12, 23, 33, 39]",45.126488,65.0,default,2025-07-30T11:25:53.274178
"[5, 13, 23, 24, 37, 40]",45.118480000000005,65.0,default,2025-07-30T11:25:53.274179
"[10, 13, 21, 22, 24, 39]",45.111352000000004,65.0,default,2025-07-30T11:25:53.274180
"[5, 13, 26, 30, 34, 40]",44.233816,63.7,default,2025-07-30T11:25:53.274182
"[6, 7, 25, 34, 37, 40]",44.066264000000004,63.2,clustering,2025-07-30T11:25:53.274183
"[3, 5, 7, 27, 34, 40]",44.05130400000001,63.15,clustering,2025-07-30T11:25:53.274185
"[5, 10, 15, 26, 33, 39]",43.202712000000005,65.0,clustering,2025-07-30T11:25:53.274186
"[3, 10, 19, 20, 31, 39]",43.13904,65.0,montecarlo,2025-07-30T11:25:53.274187
"[2, 15, 18, 19, 21, 39]",43.124004000000006,65.0,montecarlo,2025-07-30T11:25:53.274188
"[5, 8, 17, 18, 22, 35]",43.075704,65.0,default,2025-07-30T11:25:53.274190
"[1, 9, 17, 25, 34, 36]",43.061424,65.0,default,2025-07-30T11:25:53.274191
"[6, 14, 15, 21, 26, 32]",43.048068,65.0,default,2025-07-30T11:25:53.274192
"[7, 12, 17, 18, 23, 33]",43.014048,65.0,default,2025-07-30T11:25:53.274194
"[15, 18, 20, 21, 25, 36]",42.702156,64.6,default,2025-07-30T11:25:53.274195
"[1, 17, 19, 22, 24, 39]",42.554484,64.4,montecarlo,2025-07-30T11:25:53.274196
"[6, 17, 18, 22, 39, 40]",42.464436000000006,63.84,clustering,2025-07-30T11:25:53.274198
"[6, 13, 19, 22, 35, 38]",42.210336,63.68,default,2025-07-30T11:25:53.274199
"[3, 6, 27, 34, 38, 39]",42.144344000000004,60.5,transformer_deep,2025-07-30T11:25:53.274200
"[9, 12, 13, 28, 29, 35]",42.14012,60.5,transformer_deep,2025-07-30T11:25:53.274202
"[4, 14, 26, 27, 31, 32]",42.122872,60.5,transformer_deep,2025-07-30T11:25:53.274203
"[5, 7, 24, 26, 34, 39]",42.121376,60.4,clustering,2025-07-30T11:25:53.274205
"[7, 12, 18, 33, 37, 40]",42.06333600000001,63.2,clustering,2025-07-30T11:25:53.274206
"[4, 7, 23, 27, 28, 30]",41.9716,60.5,transformer_deep,2025-07-30T11:25:53.274207
"[3, 7, 16, 24, 30, 39]",41.554632,62.68,default,2025-07-30T11:25:53.274209
"[1, 7, 27, 29, 31, 39]",40.80368,64.79,montecarlo,2025-07-30T11:25:53.274210
