combination,score,svi_score,source,timestamp
"[2, 5, 26, 27, 33, 34]",45.30169600000001,65.0,clustering,2025-07-30T11:41:06.979125
"[6, 9, 26, 27, 38, 40]",45.264032,65.0,clustering,2025-07-30T11:41:06.979129
"[5, 13, 21, 28, 32, 40]",45.177704,65.0,montecarlo,2025-07-30T11:41:06.979130
"[5, 12, 26, 29, 32, 39]",45.176648,65.0,montecarlo,2025-07-30T11:41:06.979132
"[6, 12, 13, 25, 27, 30]",45.161512,65.0,montecarlo,2025-07-30T11:41:06.979133
"[13, 20, 23, 24, 26, 38]",45.127368000000004,65.0,default,2025-07-30T11:41:06.979135
"[3, 10, 12, 23, 33, 39]",45.126664000000005,65.0,default,2025-07-30T11:41:06.979136
"[2, 8, 20, 24, 29, 33]",45.12657600000001,65.0,default,2025-07-30T11:41:06.979138
"[5, 13, 23, 24, 37, 40]",45.11936000000001,65.0,default,2025-07-30T11:41:06.979139
"[10, 13, 21, 22, 24, 39]",45.111704,65.0,default,2025-07-30T11:41:06.979140
"[9, 14, 27, 28, 29, 39]",44.171072,63.63,default,2025-07-30T11:41:06.979142
"[7, 13, 14, 24, 28, 36]",44.009768,63.15,clustering,2025-07-30T11:41:06.979143
"[2, 20, 23, 26, 27, 29]",43.961104000000006,63.15,clustering,2025-07-30T11:41:06.979145
"[3, 12, 18, 25, 27, 38]",43.203216000000005,65.0,clustering,2025-07-30T11:41:06.979146
"[2, 15, 18, 19, 21, 39]",43.123752,65.0,montecarlo,2025-07-30T11:41:06.979147
"[5, 8, 17, 18, 22, 35]",43.075788,65.0,default,2025-07-30T11:41:06.979149
"[1, 9, 17, 25, 34, 36]",43.060919999999996,65.0,default,2025-07-30T11:41:06.979150
"[6, 14, 15, 21, 26, 32]",43.0479,65.0,default,2025-07-30T11:41:06.979152
"[7, 12, 17, 18, 23, 33]",43.014216,65.0,default,2025-07-30T11:41:06.979153
"[15, 18, 20, 21, 25, 36]",42.702072,64.6,default,2025-07-30T11:41:06.979154
"[1, 17, 19, 22, 24, 39]",42.5544,64.4,montecarlo,2025-07-30T11:41:06.979156
"[5, 12, 17, 22, 28, 38]",42.419328,64.0,default,2025-07-30T11:41:06.979157
"[9, 12, 13, 28, 29, 35]",42.139504,60.5,transformer_deep,2025-07-30T11:41:06.979158
"[4, 14, 26, 27, 31, 32]",42.122344,60.5,transformer_deep,2025-07-30T11:41:06.979160
"[6, 9, 18, 19, 22, 31]",42.010248000000004,63.15,clustering,2025-07-30T11:41:06.979161
"[4, 7, 23, 27, 28, 30]",41.970544000000004,60.5,transformer_deep,2025-07-30T11:41:06.979163
"[3, 7, 16, 24, 30, 39]",41.55479999999999,62.68,default,2025-07-30T11:41:06.979164
"[1, 10, 17, 26, 33, 40]",41.302716000000004,62.56,default,2025-07-30T11:41:06.979165
"[1, 7, 27, 29, 31, 39]",40.80328,64.79,montecarlo,2025-07-30T11:41:06.979167
"[2, 5, 15, 22, 36, 37]",40.283628,60.5,transformer_deep,2025-07-30T11:41:06.979168
