combination,score,svi_score,source,timestamp
"[6, 14, 18, 23, 29, 33]",1.7249232,65.0,clustering,2025-08-01T17:24:43.832674
"[9, 11, 22, 23, 27, 38]",1.32473088,63.44,apriori,2025-08-01T17:24:43.832676
"[12, 17, 18, 23, 30, 39]",0.85105608,63.98,clustering,2025-08-01T17:24:43.832678
"[8, 12, 22, 28, 33, 37]",0.8439217600000001,60.68,montecarlo,2025-08-01T17:24:43.832679
"[4, 14, 26, 27, 31, 32]",0.84246272,60.5,transformer_deep,2025-08-01T17:24:43.832681
"[7, 13, 16, 22, 26, 36]",0.8044898399999999,60.5,transformer_deep,2025-08-01T17:24:43.832682
"[9, 12, 18, 28, 29, 35]",0.80413536,60.5,transformer_deep,2025-08-01T17:24:43.832683
"[6, 12, 18, 24, 29, 35]",0.7980655200000001,60.0,lstm_v2,2025-08-01T17:24:43.832685
"[6, 12, 18, 24, 30, 35]",0.72742792,60.48,lstm_v2,2025-08-01T17:24:43.832687
"[6, 12, 18, 24, 30, 36]",0.7260963999999999,60.48,lstm_v2,2025-08-01T17:24:43.832688
"[1, 21, 22, 25, 34, 39]",0.44799040000000007,64.58,apriori,2025-08-01T17:24:43.832690
"[8, 10, 21, 22, 29, 34]",0.44479336,63.86,clustering,2025-08-01T17:24:43.832691
"[3, 19, 20, 21, 22, 40]",0.43147944,65.0,genetico,2025-08-01T17:24:43.832692
"[2, 3, 6, 26, 28, 38]",0.41137520000000005,65.0,apriori,2025-08-01T17:24:43.832693
"[9, 15, 20, 30, 32, 40]",0.40262460000000005,60.68,montecarlo,2025-08-01T17:24:43.832695
"[5, 7, 16, 29, 30, 36]",0.40241208,60.5,transformer_deep,2025-08-01T17:24:43.832696
"[6, 11, 14, 23, 24, 25]",0.38935484,64.94,apriori,2025-08-01T17:24:43.832697
"[1, 3, 11, 16, 20, 36]",0.36928152000000003,65.0,genetico,2025-08-01T17:24:43.832699
"[3, 5, 7, 12, 28, 36]",0.36414260000000004,60.68,montecarlo,2025-08-01T17:24:43.832700
"[3, 6, 13, 19, 20, 38]",0.35430264,62.21,ghost_rng,2025-08-01T17:24:43.832701
"[5, 13, 19, 27, 30, 39]",0.0,63.45,apriori,2025-08-01T17:24:43.832703
"[1, 7, 20, 29, 36, 38]",0.0,62.65,ghost_rng,2025-08-01T17:24:43.832704
"[14, 15, 18, 19, 21, 22]",0.0,62.38,clustering,2025-08-01T17:24:43.832705
"[1, 12, 17, 18, 24, 28]",0.0,60.77,transformer,2025-08-01T17:24:43.832707
"[3, 19, 22, 23, 24, 37]",0.0,60.77,transformer,2025-08-01T17:24:43.832708
"[5, 10, 18, 28, 29, 39]",0.0,60.86,montecarlo,2025-08-01T17:24:43.832709
"[5, 10, 26, 28, 34, 38]",0.0,60.68,montecarlo,2025-08-01T17:24:43.832711
"[11, 13, 22, 24, 26, 28]",0.0,60.68,montecarlo,2025-08-01T17:24:43.832712
"[15, 24, 25, 26, 31, 33]",0.0,60.68,montecarlo,2025-08-01T17:24:43.832713
"[1, 14, 16, 19, 27, 40]",0.0,60.68,montecarlo,2025-08-01T17:24:43.832715
