combination,score,svi_score,source,timestamp
"[1, 2, 8, 21, 32, 39]",1.91563464,0.5,transformer_deep,2025-08-01T18:32:01.466416
"[9, 12, 13, 28, 29, 35]",1.03493328,0.5,transformer_deep,2025-08-01T18:32:01.466421
"[5, 11, 24, 28, 35, 39]",0.783190096,0.5,apriori,2025-08-01T18:32:01.466422
"[6, 12, 18, 24, 29, 35]",0.713412192,0.5,lstm_v2,2025-08-01T18:32:01.466429
"[3, 7, 10, 19, 27, 37]",0.6961394959999999,0.5,genetico,2025-08-01T18:32:01.466431
"[1, 11, 14, 23, 24, 25]",0.694563712,0.5,apriori,2025-08-01T18:32:01.466432
"[7, 13, 27, 28, 31, 37]",0.6858886399999999,0.5,transformer_deep,2025-08-01T18:32:01.466434
"[6, 12, 18, 24, 30, 36]",0.6582727999999999,0.5,lstm_v2,2025-08-01T18:32:01.466436
"[5, 10, 14, 21, 26, 32]",0.466481088,0.5,apriori,2025-08-01T18:32:01.466437
"[6, 7, 11, 26, 36, 37]",0.45859505600000006,0.5,clustering,2025-08-01T18:32:01.466439
"[5, 11, 12, 22, 24, 30]",0.4583098480000001,0.5,clustering,2025-08-01T18:32:01.466440
"[8, 11, 15, 26, 36, 37]",0.452694756,0.5,clustering,2025-08-01T18:32:01.466442
"[5, 9, 15, 24, 26, 31]",0.452210244,0.5,apriori,2025-08-01T18:32:01.466443
"[3, 19, 20, 21, 32, 37]",0.4521502679999999,0.5,genetico,2025-08-01T18:32:01.466445
"[9, 15, 19, 20, 26, 34]",0.451930944,0.5,genetico,2025-08-01T18:32:01.466446
"[10, 11, 13, 24, 34, 35]",0.444975912,0.5,transformer_deep,2025-08-01T18:32:01.466448
"[10, 14, 15, 17, 32, 35]",0.43195129200000004,0.5,montecarlo,2025-08-01T18:32:01.466449
"[6, 15, 18, 26, 32, 33]",0.43184133599999996,0.5,montecarlo,2025-08-01T18:32:01.466451
"[12, 23, 26, 29, 30, 40]",0.41789285600000003,0.5,clustering,2025-08-01T18:32:01.466452
"[2, 7, 8, 9, 21, 32]",0.408349392,0.5,clustering,2025-08-01T18:32:01.466456
"[1, 6, 11, 15, 22, 28]",0.40784639999999994,0.5,apriori,2025-08-01T18:32:01.466463
"[4, 11, 17, 18, 28, 29]",0.15,0.5,clustering,2025-08-01T18:32:01.466467
"[11, 12, 20, 29, 31, 40]",0.15,0.5,apriori,2025-08-01T18:32:01.466469
"[5, 19, 23, 29, 30, 31]",0.15,0.5,apriori,2025-08-01T18:32:01.466470
"[9, 11, 17, 19, 21, 39]",0.15,0.5,clustering,2025-08-01T18:32:01.466472
"[11, 20, 24, 31, 37, 40]",0.15,0.5,ghost_rng,2025-08-01T18:32:01.466473
"[2, 11, 12, 14, 24, 28]",0.15,0.5,ghost_rng,2025-08-01T18:32:01.466475
"[8, 13, 15, 16, 17, 34]",0.15,0.5,transformer,2025-08-01T18:32:01.466476
"[5, 16, 17, 20, 31, 35]",0.15,0.5,transformer,2025-08-01T18:32:01.466478
"[2, 7, 17, 25, 34, 35]",0.15,0.5,montecarlo,2025-08-01T18:32:01.466479
