combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.8410648,63.15,clustering,2025-08-01T09:15:38.808534
"[2, 3, 12, 13, 14, 37]",1.10848824,65.0,clustering,2025-08-01T09:15:38.808537
"[7, 13, 16, 22, 26, 36]",0.8044915200000001,60.5,transformer_deep,2025-08-01T09:15:38.808539
"[9, 12, 18, 28, 29, 35]",0.8041672799999999,60.5,transformer_deep,2025-08-01T09:15:38.808541
"[10, 13, 21, 22, 24, 39]",0.45210880000000003,65.0,apriori,2025-08-01T09:15:38.808542
"[8, 13, 21, 22, 27, 39]",0.4516142400000001,65.0,montecarlo,2025-08-01T09:15:38.808544
"[2, 20, 23, 26, 27, 29]",0.4396084,63.15,clustering,2025-08-01T09:15:38.808545
"[5, 7, 16, 29, 30, 36]",0.4024104,60.5,transformer_deep,2025-08-01T09:15:38.808547
"[2, 11, 14, 23, 24, 25]",0.38994156,65.0,apriori,2025-08-01T09:15:38.808548
"[16, 17, 21, 28, 35, 36]",0.36192527999999996,63.87,apriori,2025-08-01T09:15:38.808550
"[6, 15, 17, 19, 33, 34]",0.0,64.0,clustering,2025-08-01T09:15:38.808551
"[2, 8, 15, 17, 18, 25]",0.0,63.34,clustering,2025-08-01T09:15:38.808553
"[2, 3, 25, 32, 34, 37]",0.0,63.94,montecarlo,2025-08-01T09:15:38.808554
"[1, 17, 21, 29, 32, 34]",0.0,63.42,apriori,2025-08-01T09:15:38.808556
"[4, 6, 25, 26, 28, 38]",0.0,63.23,apriori,2025-08-01T09:15:38.808557
"[3, 8, 12, 15, 22, 36]",0.0,63.04,montecarlo,2025-08-01T09:15:38.808559
"[6, 8, 11, 24, 27, 32]",0.0,60.8,transformer,2025-08-01T09:15:38.808560
"[3, 16, 27, 29, 30, 32]",0.0,60.77,transformer,2025-08-01T09:15:38.808562
"[2, 7, 15, 24, 30, 39]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808563
"[1, 25, 29, 34, 35, 39]",0.0,64.24,montecarlo,2025-08-01T09:15:38.808565
"[6, 12, 15, 19, 25, 32]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808566
"[2, 7, 8, 21, 24, 25]",0.0,64.42,montecarlo,2025-08-01T09:15:38.808568
"[3, 4, 13, 28, 33, 39]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808569
"[2, 5, 11, 18, 20, 37]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808571
"[4, 24, 32, 36, 37, 38]",0.0,64.95,montecarlo,2025-08-01T09:15:38.808572
"[2, 8, 11, 13, 16, 34]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808574
"[3, 6, 12, 15, 22, 33]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808575
"[1, 8, 29, 32, 33, 40]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808576
"[3, 5, 15, 30, 32, 35]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808578
"[3, 13, 14, 25, 27, 30]",0.0,65.0,montecarlo,2025-08-01T09:15:38.808579
