combination,score,svi_score,source,timestamp
"[7, 13, 14, 24, 28, 36]",4.841055120000001,63.15,clustering,2025-08-01T13:40:25.493977
"[9, 12, 13, 28, 29, 35]",1.26420888,60.5,transformer_deep,2025-08-01T13:40:25.493981
"[4, 14, 26, 27, 31, 32]",0.8424574400000001,60.5,transformer_deep,2025-08-01T13:40:25.493982
"[7, 13, 27, 28, 31, 37]",0.7655439999999999,60.5,transformer_deep,2025-08-01T13:40:25.493984
"[10, 13, 21, 22, 24, 39]",0.45211496,65.0,apriori,2025-08-01T13:40:25.493985
"[2, 20, 23, 26, 27, 29]",0.4396075200000001,63.15,clustering,2025-08-01T13:40:25.493987
"[5, 10, 17, 26, 28, 38]",0.43220352,65.0,clustering,2025-08-01T13:40:25.493989
"[1, 6, 17, 29, 31, 33]",0.39032079999999997,65.0,clustering,2025-08-01T13:40:25.493990
"[2, 11, 14, 23, 24, 25]",0.38994764,65.0,apriori,2025-08-01T13:40:25.493992
"[16, 17, 21, 28, 35, 36]",0.36198216000000005,63.88,apriori,2025-08-01T13:40:25.493993
"[7, 10, 13, 18, 20, 34]",0.0,64.0,clustering,2025-08-01T13:40:25.493995
"[7, 17, 18, 22, 27, 29]",0.0,63.5,apriori,2025-08-01T13:40:25.493996
"[2, 24, 25, 27, 37, 38]",0.0,63.04,apriori,2025-08-01T13:40:25.493998
"[5, 17, 20, 21, 22, 34]",0.0,62.45,clustering,2025-08-01T13:40:25.493999
"[5, 13, 17, 24, 34, 39]",0.0,62.6,ghost_rng,2025-08-01T13:40:25.494001
"[6, 10, 27, 34, 35, 39]",0.0,62.06,ghost_rng,2025-08-01T13:40:25.494002
"[1, 7, 10, 15, 37, 39]",0.0,60.73,transformer,2025-08-01T13:40:25.494004
"[1, 2, 4, 13, 18, 36]",0.0,60.67,transformer,2025-08-01T13:40:25.494006
"[3, 6, 10, 20, 28, 38]",0.0,65.0,apriori,2025-08-01T13:40:25.494007
"[1, 11, 22, 27, 28, 33]",0.0,65.0,apriori,2025-08-01T13:40:25.494009
"[2, 3, 10, 23, 34, 39]",0.0,65.0,apriori,2025-08-01T13:40:25.494010
"[2, 4, 6, 8, 25, 35]",0.0,64.52,apriori,2025-08-01T13:40:25.494012
"[5, 13, 23, 24, 37, 40]",0.0,65.0,apriori,2025-08-01T13:40:25.494013
"[15, 18, 20, 21, 25, 36]",0.0,64.6,apriori,2025-08-01T13:40:25.494015
"[6, 14, 15, 21, 26, 32]",0.0,65.0,apriori,2025-08-01T13:40:25.494016
"[8, 10, 11, 14, 24, 28]",0.0,63.88,apriori,2025-08-01T13:40:25.494018
"[1, 9, 17, 25, 34, 36]",0.0,65.0,apriori,2025-08-01T13:40:25.494019
"[5, 8, 17, 18, 22, 35]",0.0,65.0,apriori,2025-08-01T13:40:25.494021
"[7, 12, 17, 18, 23, 33]",0.0,65.0,apriori,2025-08-01T13:40:25.494023
"[2, 8, 20, 24, 29, 33]",0.0,65.0,apriori,2025-08-01T13:40:25.494024
