combination,score,svi_score,source,timestamp
"[8, 9, 24, 27, 38, 40]",31.8353152,0.5,clustering,2025-07-30T15:47:31.060207
"[5, 13, 21, 28, 32, 40]",31.774269600000004,0.5,montecarlo,2025-07-30T15:47:31.060212
"[5, 12, 26, 29, 32, 39]",31.774084799999997,0.5,montecarlo,2025-07-30T15:47:31.060214
"[6, 12, 13, 25, 27, 30]",31.763427999999994,0.5,montecarlo,2025-07-30T15:47:31.060215
"[13, 20, 23, 24, 26, 38]",31.7393424,0.5,default,2025-07-30T15:47:31.060216
"[3, 10, 12, 23, 33, 39]",31.738849599999995,0.5,default,2025-07-30T15:47:31.060218
"[2, 8, 20, 24, 29, 33]",31.738541599999998,0.5,default,2025-07-30T15:47:31.060219
"[5, 13, 23, 24, 37, 40]",31.733244000000003,0.5,default,2025-07-30T15:47:31.060221
"[10, 13, 21, 22, 24, 39]",31.728254399999997,0.5,default,2025-07-30T15:47:31.060222
"[7, 11, 22, 26, 29, 32]",31.2784512,0.5,default,2025-07-30T15:47:31.060223
"[3, 5, 7, 27, 34, 40]",30.986159199999996,0.5,clustering,2025-07-30T15:47:31.060225
"[7, 16, 20, 22, 33, 37]",30.40554,0.5,clustering,2025-07-30T15:47:31.060226
"[7, 13, 16, 18, 32, 33]",30.4050108,0.5,clustering,2025-07-30T15:47:31.060228
"[3, 10, 19, 20, 31, 39]",30.347680799999996,0.5,montecarlo,2025-07-30T15:47:31.060229
"[2, 15, 18, 19, 21, 39]",30.337155599999996,0.5,montecarlo,2025-07-30T15:47:31.060230
"[5, 8, 17, 18, 22, 35]",30.302875200000003,0.5,default,2025-07-30T15:47:31.060231
"[1, 9, 17, 25, 34, 36]",30.292761599999995,0.5,default,2025-07-30T15:47:31.060233
"[6, 14, 15, 21, 26, 32]",30.2835888,0.5,default,2025-07-30T15:47:31.060236
"[7, 12, 17, 18, 23, 33]",30.259657199999996,0.5,default,2025-07-30T15:47:31.060238
"[15, 18, 20, 21, 25, 36]",30.041391599999997,0.5,default,2025-07-30T15:47:31.060239
"[1, 17, 19, 22, 24, 39]",29.933552399999993,0.5,montecarlo,2025-07-30T15:47:31.060241
"[10, 19, 20, 22, 23, 35]",29.873458799999998,0.5,clustering,2025-07-30T15:47:31.060242
"[7, 11, 18, 26, 37, 39]",29.813424,0.5,default,2025-07-30T15:47:31.060243
"[9, 12, 13, 28, 29, 35]",29.647899199999998,0.5,transformer_deep,2025-07-30T15:47:31.060244
"[6, 11, 18, 21, 26, 33]",29.637376799999995,0.5,default,2025-07-30T15:47:31.060246
"[4, 14, 26, 27, 31, 32]",29.635640799999994,0.5,transformer_deep,2025-07-30T15:47:31.060247
"[1, 19, 22, 28, 30, 35]",29.5666404,0.5,clustering,2025-07-30T15:47:31.060248
"[4, 7, 23, 27, 28, 30]",29.529812,0.5,transformer_deep,2025-07-30T15:47:31.060250
"[1, 12, 17, 25, 37, 40]",29.516895599999998,0.5,clustering,2025-07-30T15:47:31.060251
"[3, 7, 16, 24, 30, 39]",29.238418799999998,0.5,default,2025-07-30T15:47:31.060253
