combination,score,svi_score,source,timestamp
"[7, 13, 14, 25, 33, 34]",1.2846159999999998,0.5,clustering,2025-08-02T12:18:37.239267
"[6, 8, 10, 20, 29, 33]",0.99047544,0.5,clustering,2025-08-02T12:18:37.239272
"[9, 12, 13, 28, 29, 35]",0.9544915199999999,0.5,transformer_deep,2025-08-02T12:18:37.239274
"[5, 11, 24, 28, 35, 39]",0.72563408,0.5,apriori,2025-08-02T12:18:37.239276
"[1, 11, 14, 23, 24, 25]",0.72322944,0.5,apriori,2025-08-02T12:18:37.239280
"[10, 11, 20, 25, 37, 38]",0.6875350400000001,0.5,montecarlo,2025-08-02T12:18:37.239282
"[6, 12, 18, 24, 29, 35]",0.6864060799999999,0.5,lstm_v2,2025-08-02T12:18:37.239283
"[4, 14, 26, 27, 31, 32]",0.68611824,0.5,transformer_deep,2025-08-02T12:18:37.239285
"[7, 13, 27, 28, 31, 37]",0.6858908799999999,0.5,transformer_deep,2025-08-02T12:18:37.239286
"[5, 9, 15, 24, 26, 31]",0.4378175999999999,0.5,apriori,2025-08-02T12:18:37.239288
"[1, 5, 17, 29, 32, 33]",0.43775096,0.5,clustering,2025-08-02T12:18:37.239289
"[5, 10, 14, 21, 26, 32]",0.43770896000000004,0.5,apriori,2025-08-02T12:18:37.239291
"[5, 9, 11, 20, 32, 34]",0.43765688,0.5,genetico,2025-08-02T12:18:37.239293
"[2, 3, 13, 22, 30, 37]",0.43758127999999996,0.5,genetico,2025-08-02T12:18:37.239294
"[1, 6, 11, 15, 22, 28]",0.43649432,0.5,apriori,2025-08-02T12:18:37.239296
"[2, 8, 24, 32, 34, 40]",0.43249872,0.5,apriori,2025-08-02T12:18:37.239297
"[3, 8, 18, 19, 22, 36]",0.43005936,0.5,clustering,2025-08-02T12:18:37.239299
"[5, 6, 15, 24, 31, 33]",0.41932024,0.5,montecarlo,2025-08-02T12:18:37.239301
"[6, 9, 11, 24, 27, 32]",0.41852559999999994,0.5,montecarlo,2025-08-02T12:18:37.239303
"[5, 12, 18, 24, 29, 36]",0.41831672,0.5,lstm_v2,2025-08-02T12:18:37.239306
"[6, 10, 16, 20, 24, 40]",0.41798687999999995,0.5,montecarlo,2025-08-02T12:18:37.239310
"[1, 5, 9, 25, 37, 38]",0.15,0.5,apriori,2025-08-02T12:18:37.239311
"[6, 7, 26, 31, 38, 39]",0.15,0.5,apriori,2025-08-02T12:18:37.239313
"[10, 17, 18, 19, 20, 22]",0.15,0.5,clustering,2025-08-02T12:18:37.239315
"[4, 11, 18, 22, 30, 31]",0.15,0.5,ghost_rng,2025-08-02T12:18:37.239317
"[3, 4, 12, 22, 25, 27]",0.15,0.5,ghost_rng,2025-08-02T12:18:37.239318
"[4, 12, 24, 25, 38, 40]",0.15,0.5,transformer,2025-08-02T12:18:37.239320
"[4, 11, 16, 21, 23, 29]",0.15,0.5,transformer,2025-08-02T12:18:37.239321
"[5, 12, 15, 21, 22, 25]",0.15,0.5,montecarlo,2025-08-02T12:18:37.239323
"[3, 7, 15, 24, 30, 39]",0.15,0.5,montecarlo,2025-08-02T12:18:37.239324
