combination,score,svi_score,source,timestamp
"[4, 6, 14, 20, 37, 38]",0.85,0.5,balanced_range,2025-08-19T14:08:29.960576
"[1, 2, 15, 17, 25, 33]",0.6866666666666666,0.5,balanced_range,2025-08-19T14:08:29.960581
"[8, 11, 18, 23, 29, 38]",0.85,0.5,balanced_predictor,2025-08-19T14:08:29.960582
"[2, 5, 15, 16, 35, 36]",0.85,0.5,balanced_predictor,2025-08-19T14:08:29.960584
