combination,score,svi_score,source,timestamp
"[3, 5, 14, 19, 25, 34]",70.153752,0.5,genetico,2025-08-03T16:45:42.708488
"[5, 9, 20, 26, 28, 39]",23.76814,0.5,genetico,2025-08-03T16:45:42.708496
"[1, 18, 23, 27, 32, 33]",4.401824802289283,0.5,clustering,2025-08-03T16:45:42.708498
"[13, 15, 22, 29, 36, 39]",4.329440142298851,0.5,clustering,2025-08-03T16:45:42.708499
"[5, 17, 18, 21, 29, 40]",1.5431467140996167,0.5,clustering,2025-08-03T16:45:42.708501
"[12, 13, 24, 26, 32, 38]",1.5431467140996167,0.5,clustering,2025-08-03T16:45:42.708503
"[2, 5, 9, 11, 14, 36]",0.787875,0.5,transformer,2025-08-03T16:45:42.708504
"[10, 11, 20, 25, 37, 38]",0.725294944,0.5,montecarlo,2025-08-03T16:45:42.708509
"[6, 12, 18, 24, 29, 35]",0.5735,0.5,lstm_v2,2025-08-03T16:45:42.708512
"[7, 13, 16, 22, 26, 36]",0.5735,0.5,transformer_deep,2025-08-03T16:45:42.708514
"[9, 12, 18, 28, 29, 35]",0.5735,0.5,transformer_deep,2025-08-03T16:45:42.708515
"[4, 14, 26, 27, 31, 32]",0.5735,0.5,transformer_deep,2025-08-03T16:45:42.708517
"[5, 11, 24, 28, 35, 39]",0.4460172570818365,0.5,apriori,2025-08-03T16:45:42.708519
"[6, 10, 16, 20, 24, 40]",0.437647472,0.5,montecarlo,2025-08-03T16:45:42.708525
"[6, 9, 11, 24, 27, 32]",0.437647472,0.5,montecarlo,2025-08-03T16:45:42.708527
"[1, 11, 14, 23, 24, 25]",0.43332942118263396,0.5,apriori,2025-08-03T16:45:42.708528
"[4, 5, 7, 11, 22, 34]",0.36175,0.5,transformer,2025-08-03T16:45:42.708530
"[5, 7, 16, 29, 30, 36]",0.36175,0.5,transformer_deep,2025-08-03T16:45:42.708531
"[1, 6, 11, 15, 22, 28]",0.3004708188097672,0.5,apriori,2025-08-03T16:45:42.708533
"[5, 10, 14, 21, 26, 32]",0.29817437354397813,0.5,apriori,2025-08-03T16:45:42.708534
"[5, 9, 15, 24, 26, 31]",0.29778780802165483,0.5,apriori,2025-08-03T16:45:42.708539
"[2, 8, 24, 32, 34, 40]",0.2732480652840945,0.5,apriori,2025-08-03T16:45:42.708541
"[2, 6, 12, 18, 31, 34]",0.15,0.5,clustering,2025-08-03T16:45:42.708545
"[12, 19, 20, 21, 32, 36]",0.15,0.5,clustering,2025-08-03T16:45:42.708547
"[7, 12, 13, 14, 22, 32]",0.15,0.5,apriori,2025-08-03T16:45:42.708548
"[3, 19, 28, 32, 33, 35]",0.15,0.5,apriori,2025-08-03T16:45:42.708550
"[2, 16, 23, 25, 37, 40]",0.15,0.5,ghost_rng,2025-08-03T16:45:42.708553
"[5, 19, 24, 34, 37, 39]",0.15,0.5,ghost_rng,2025-08-03T16:45:42.708554
"[10, 12, 13, 18, 38, 39]",0.15,0.5,montecarlo,2025-08-03T16:45:42.708556
"[9, 13, 29, 33, 36, 40]",0.15,0.5,montecarlo,2025-08-03T16:45:42.708557
