combination,score,svi_score,source,timestamp
"[1, 5, 7, 21, 30, 40]",2.2107867280000004,0.5,transformer_deep,2025-08-01T15:00:05.633641
"[11, 12, 16, 18, 31, 32]",1.0262775839999998,0.5,clustering,2025-08-01T15:00:05.633644
"[4, 7, 11, 25, 26, 35]",0.78320488,0.5,apriori,2025-08-01T15:00:05.633645
"[8, 20, 21, 22, 33, 37]",0.739712816,0.5,transformer_deep,2025-08-01T15:00:05.633647
"[7, 10, 16, 23, 27, 36]",0.71314524,0.5,transformer_deep,2025-08-01T15:00:05.633648
"[3, 6, 8, 12, 26, 36]",0.6385264159999999,0.5,clustering,2025-08-01T15:00:05.633654
"[8, 10, 12, 25, 27, 30]",0.46669792,0.5,clustering,2025-08-01T15:00:05.633660
"[10, 13, 21, 22, 24, 39]",0.466474928,0.5,apriori,2025-08-01T15:00:05.633661
"[3, 6, 13, 21, 27, 30]",0.458071456,0.5,clustering,2025-08-01T15:00:05.633663
"[1, 11, 28, 29, 36, 38]",0.445133608,0.5,transformer_deep,2025-08-01T15:00:05.633664
"[3, 7, 12, 17, 28, 38]",0.43168845599999994,0.5,transformer_deep,2025-08-01T15:00:05.633665
"[2, 13, 15, 20, 26, 39]",0.431568504,0.5,transformer_deep,2025-08-01T15:00:05.633667
"[4, 6, 17, 28, 32, 33]",0.43145502,0.5,transformer_deep,2025-08-01T15:00:05.633668
"[6, 15, 16, 20, 22, 33]",0.43134271199999996,0.5,transformer_deep,2025-08-01T15:00:05.633669
"[2, 11, 14, 23, 24, 25]",0.42296122,0.5,apriori,2025-08-01T15:00:05.633671
"[3, 5, 8, 14, 20, 27]",0.404750328,0.5,transformer,2025-08-01T15:00:05.633672
"[2, 18, 20, 22, 24, 37]",0.404646588,0.5,clustering,2025-08-01T15:00:05.633674
"[7, 19, 23, 27, 35, 37]",0.40393955999999986,0.5,clustering,2025-08-01T15:00:05.633675
"[16, 17, 21, 28, 35, 36]",0.403387512,0.5,apriori,2025-08-01T15:00:05.633676
"[1, 3, 4, 5, 15, 28]",0.3928413959999999,0.5,apriori,2025-08-01T15:00:05.633678
"[2, 3, 10, 13, 16, 31]",0.39073610400000003,0.5,transformer_deep,2025-08-01T15:00:05.633679
"[7, 13, 17, 29, 32, 34]",0.15,0.5,clustering,2025-08-01T15:00:05.633680
"[3, 11, 20, 23, 27, 30]",0.15,0.5,clustering,2025-08-01T15:00:05.633682
"[8, 15, 21, 29, 33, 40]",0.15,0.5,clustering,2025-08-01T15:00:05.633683
"[5, 7, 21, 28, 29, 36]",0.15,0.5,apriori,2025-08-01T15:00:05.633684
"[4, 6, 9, 25, 28, 37]",0.15,0.5,apriori,2025-08-01T15:00:05.633686
"[9, 13, 18, 25, 26, 40]",0.15,0.5,apriori,2025-08-01T15:00:05.633687
"[3, 11, 15, 17, 39, 40]",0.15,0.5,ghost_rng,2025-08-01T15:00:05.633688
"[3, 5, 19, 21, 22, 26]",0.15,0.5,clustering,2025-08-01T15:00:05.633690
"[13, 19, 20, 36, 37, 39]",0.15,0.5,apriori,2025-08-01T15:00:05.633691
